step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,11.852922813035548,0,0.0,0.8504087401736946,0,0.0,False,,
20.0,0,0.0,0.0,13.73748654055608,0,0.0,0.9790046572674074,0,0.0,False,,
25.0,0,0.0,0.0,13.903712423152417,0,0.0,0.9902365407396485,0,0.0,False,,
30.0,0,0.0,0.0,13.415646538282518,0,0.0,0.9846254695111312,0,0.0,False,,
35.0,0,0.0,0.0,13.050532445182236,0,0.0,0.9365146147183656,0,0.0,False,,
40.0,0,0.0,0.0,13.646159631921844,0,0.0,0.986904189002367,0,0.0,False,,
45.0,0,0.0,0.0,13.348376116521292,0,0.0,0.9789687481317233,0,0.0,False,,
50.0,0,0.0,0.0,13.345396418612596,0,0.0,0.9793262385360862,0,0.0,False,,
55.0,0,0.0,0.0,13.034284806085044,0,0.0,0.9633677888894778,0,0.0,False,,
60.0,0,0.0,0.0,12.949552487003661,0,0.0,0.9463181780435276,0,0.0,False,,
65.0,0,0.0,0.0,12.05035119939425,0,0.0,0.8753078254604475,0,0.0,False,,
70.0,0,0.0,0.0,12.507296419324932,0,4.0,0.9043673575410799,0,4.0,False,,
75.0,0,0.0,0.0,11.914076116656585,0,0.0,0.8974809830206494,0,0.0,False,,
80.0,1,4.0,0.2857142857142857,12.385518957684075,1,4.0,0.9083673643611209,1,4.0,False,,
85.0,1,9.0,0.5625,11.733101673970998,1,9.0,0.8334615274102503,1,9.0,False,,
90.0,2,17.0,1.0625,11.28812599744247,2,18.0,0.7834495372378976,2,18.0,False,,
95.0,2,27.0,1.4210526315789473,11.532544832403078,2,27.0,0.8043740446811289,2,27.0,False,,
100.0,2,37.0,1.5416666666666667,12.124668495407105,2,37.0,0.8429146704044567,2,37.0,False,,
105.0,3,48.0,1.7777777777777777,12.252522145009225,3,48.0,0.8368443489657261,3,48.0,False,,
110.0,3,63.0,2.1724137931034484,11.69687694127948,3,63.0,0.7933812024862191,3,63.0,False,,
115.0,6,87.0,3.0,10.53941436609769,6,87.0,0.6935204246220021,6,87.0,False,,
120.0,8,126.0,4.2,10.233619281982822,8,126.0,0.658681709257553,8,126.0,False,,
125.0,9,167.0,4.911764705882353,10.230517523163323,9,167.0,0.6744319961980365,9,167.0,False,,
130.0,8,194.0,5.705882352941177,10.322195840829268,8,211.0,0.6939830724912006,8,211.0,False,,
135.0,6,194.0,5.243243243243243,10.613627841784552,6,209.0,0.7349060437990754,6,209.0,False,,
140.0,8,230.0,5.75,10.14050278875734,8,245.0,0.7005880365811858,8,245.0,False,,
145.0,9,274.0,6.523809523809524,10.133746909897111,9,289.0,0.6751623787057733,9,289.0,False,,
150.0,9,312.0,6.782608695652174,10.030448969448031,9,340.0,0.6556810891096282,9,340.0,False,,
155.0,11,364.0,7.74468085106383,9.88904878078972,11,364.0,0.6587690398757029,11,364.0,False,,
160.0,12,423.0,8.134615384615385,9.247487117847678,12,423.0,0.5943744941768647,12,423.0,False,,
165.0,15,471.0,8.563636363636364,9.351380731561294,15,499.0,0.5903366470162987,15,499.0,False,,
170.0,15,546.0,9.578947368421053,9.733459322144466,15,546.0,0.6440421459211068,15,546.0,False,,
175.0,15,621.0,10.016129032258064,9.924442739689493,15,621.0,0.6584946410410137,15,621.0,False,,
180.0,16,684.0,10.208955223880597,9.82550590591105,16,701.0,0.6489866889987226,16,701.0,False,,
185.0,18,770.0,11.0,9.486025913048747,18,770.0,0.6395898648825389,18,770.0,False,,
190.0,21,870.0,11.447368421052632,9.40807826784085,21,870.0,0.6366152983953538,21,870.0,False,,
195.0,23,980.0,12.25,9.398328993566867,23,980.0,0.6411771511417801,23,980.0,False,,
200.0,21,1046.0,12.75609756097561,9.341882147263926,21,1096.0,0.6423730777651631,21,1096.0,False,,
205.0,20,1142.0,14.098765432098766,9.151804585185007,20,1142.0,0.6516098310773684,20,1142.0,False,,
210.0,24,1258.0,15.156626506024097,9.088616977578113,24,1258.0,0.632134497734914,24,1258.0,False,,
215.0,28,1387.0,15.761363636363637,8.770704892958785,28,1387.0,0.5969105280386569,28,1387.0,False,,
220.0,27,1509.0,15.71875,8.927794956375239,27,1529.0,0.5969791491112271,27,1529.0,False,,
225.0,25,1630.0,16.3,9.100135228773498,25,1630.0,0.6300968402459965,25,1630.0,False,,
230.0,28,1743.0,16.443396226415093,9.084046289090667,28,1767.0,0.6051503551977203,28,1767.0,False,,
235.0,34,1897.0,16.787610619469028,9.072271902790618,34,1897.0,0.5950321062973434,34,1897.0,False,,
240.0,35,2057.0,17.581196581196583,8.890069407203589,35,2070.0,0.5782842796187192,35,2070.0,False,,
245.0,41,2252.0,18.92436974789916,8.605377794797544,41,2252.0,0.5570090895705326,41,2252.0,False,,
250.0,44,2465.0,19.563492063492063,8.198229552461434,44,2465.0,0.5213254189269775,44,2465.0,False,,
255.0,45,2586.0,20.362204724409448,7.933890303185088,45,2703.0,0.4980068898606233,45,2703.0,False,,
260.0,32,2589.0,19.32089552238806,8.518568745597285,32,2669.0,0.5835643871238039,32,2669.0,False,,
265.0,36,2755.0,20.714285714285715,8.290346998784543,36,2835.0,0.5624072509254467,36,2835.0,False,,
270.0,50,2974.0,21.86764705882353,7.826437539640615,50,3054.0,0.5002521472098841,50,3054.0,False,,
275.0,51,3191.0,22.314685314685313,7.621689911348777,51,3320.0,0.46640277832828153,51,3320.0,False,,
280.0,43,3331.0,22.815068493150687,7.905948184080958,43,3383.0,0.5137656464893783,43,3383.0,False,,
285.0,41,2532.0,16.7682119205298,7.897519925038107,41,3601.0,0.5056424414086449,41,3601.0,False,,
290.0,23,238.0,1.5256410256410255,8.413421917806128,23,2256.0,0.5661509566555735,23,2256.0,False,,
295.0,25,190.0,1.2025316455696202,8.448962858924098,25,2365.0,0.5358814086428895,25,2365.0,False,,
300.0,50,391.0,2.3987730061349692,8.286531529600381,50,2535.0,0.5020736909148564,50,2535.0,False,,
305.0,54,562.0,3.3452380952380953,8.24213774115412,54,2814.0,0.4853117415991554,54,2814.0,False,,
310.0,43,622.0,3.6804733727810652,8.408519271099893,43,2836.0,0.5231661287483402,43,2836.0,False,,
315.0,44,842.0,4.895348837209302,8.692583417748995,44,2968.0,0.5304229209483503,44,2968.0,False,,
320.0,46,923.0,5.39766081871345,8.427485965680845,46,3049.0,0.4958947372281107,46,3049.0,False,,
325.0,32,447.0,2.5838150289017343,8.568114423372181,32,2011.0,0.5147199849208346,32,2011.0,False,,
330.0,23,374.0,2.1494252873563218,9.010404820616348,23,1346.0,0.5610443146295582,23,1346.0,False,,
335.0,38,522.0,2.883977900552486,8.708417418715074,38,1406.0,0.5049336150665615,38,1406.0,False,,
340.0,57,770.0,4.162162162162162,8.460531322688155,57,1654.0,0.47631923685093386,57,1654.0,False,,
345.0,61,1010.0,5.315789473684211,8.242580755659418,61,1964.0,0.46410111247377606,61,1964.0,False,,
350.0,42,1009.0,5.282722513089006,8.331364068118505,42,1562.0,0.5066172789458094,42,1562.0,False,,
355.0,48,1193.0,6.149484536082475,8.087345708538162,48,1778.0,0.4770783435566224,48,1778.0,False,,
360.0,69,1495.0,7.55050505050505,7.955340841686934,69,2080.0,0.45455568411050806,69,2080.0,False,,
365.0,77,1703.0,8.1875,8.049516485970383,77,2455.0,0.4607124886688466,77,2455.0,False,,
370.0,75,1828.0,8.830917874396135,7.960930460108897,75,2523.0,0.4718042970154213,75,2523.0,False,,
375.0,82,2219.0,10.617224880382775,7.564085246409551,82,2914.0,0.44045510405887117,82,2914.0,False,,
380.0,91,2659.0,13.098522167487685,7.028355989150786,91,3354.0,0.4165462771310382,91,3354.0,False,,
385.0,91,2732.0,13.326829268292682,6.654253288398392,91,3822.0,0.39802602056030517,91,3822.0,False,,
390.0,67,1610.0,7.815533980582524,6.660218954287671,67,3422.0,0.4280808221004797,67,3422.0,False,,
395.0,53,1606.0,7.684210526315789,6.969737894035932,53,3333.0,0.45191521569007553,53,3333.0,False,,
400.0,55,1881.0,8.830985915492958,7.707299918833561,55,2991.0,0.48489687958737077,55,2991.0,False,,
405.0,66,2178.0,10.130232558139534,7.771875226218089,66,3167.0,0.4678090291883778,66,3167.0,False,,
410.0,84,2555.0,11.774193548387096,7.177091669624062,84,3544.0,0.4125460691859809,84,3544.0,False,,
415.0,93,2950.0,13.53211009174312,6.680252296945589,93,4006.0,0.3760921862619934,93,4006.0,False,,
420.0,76,3127.0,13.897777777777778,6.687106496287043,76,4055.0,0.3843262082193345,76,4055.0,False,,
425.0,74,3024.0,12.923076923076923,6.905765309669952,74,4283.0,0.39709493266561735,74,4283.0,False,,
430.0,70,1457.0,6.020661157024794,6.9142486182826595,70,3548.0,0.3947431311897185,70,3548.0,False,,
435.0,64,756.0,3.0,7.211160761130419,64,3857.0,0.40980984625707273,64,3857.0,False,,
440.0,45,619.0,2.3358490566037737,7.732400091441017,45,3864.0,0.45570880429360083,45,3864.0,False,,
445.0,55,792.0,2.8905109489051095,8.047165346409917,55,3956.0,0.47710873961429817,55,3956.0,False,,
450.0,79,988.0,3.491166077738516,7.903577622240411,79,4301.0,0.4543720387242767,79,4301.0,False,,
455.0,103,1075.0,3.7197231833910034,7.794572625786144,103,4373.0,0.44227933878385545,103,4373.0,False,,
460.0,113,1620.0,5.644599303135888,7.686785004848731,113,4797.0,0.4501109890497673,113,4797.0,False,,
465.0,121,2122.0,7.445614035087719,7.401658859242077,121,5387.0,0.43519221280093545,121,5387.0,False,,
470.0,121,2712.0,9.384083044982699,7.325865605152093,121,5897.0,0.438557038609875,121,5897.0,False,,
475.0,127,3181.0,10.603333333333333,6.914940973743384,127,6488.0,0.4161843769232405,127,6488.0,False,,
480.0,113,3121.0,10.003205128205128,6.951884786463779,113,6741.0,0.4345646088397509,113,6741.0,False,,
485.0,109,3192.0,10.037735849056604,6.806539558931948,109,7284.0,0.421954266385979,109,7284.0,False,,
490.0,103,2309.0,7.193146417445483,6.653582289172834,103,6252.0,0.4151244985859419,103,6252.0,False,,
