step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,11.937615990929771,0,0.0,0.8305216383553353,0,0.0,False,,
20.0,0,0.0,0.0,14.223391870477304,0,0.0,0.9869388572909928,0,0.0,False,,
25.0,0,0.0,0.0,14.228410859450765,0,0.0,0.9869509289669381,0,0.0,False,,
30.0,0,0.0,0.0,13.632205364277631,0,0.0,0.9458828970855871,0,0.0,False,,
35.0,0,0.0,0.0,13.530230938994325,0,0.0,0.9569584548339652,0,0.0,False,,
40.0,0,0.0,0.0,13.676620868706697,0,0.0,0.9818097896021017,0,0.0,False,,
45.0,0,0.0,0.0,13.481922192768033,0,0.0,0.9584657306403547,0,0.0,False,,
50.0,0,0.0,0.0,13.851832876463996,0,0.0,0.9831892455967203,0,0.0,False,,
55.0,0,0.0,0.0,13.25501661348747,0,0.0,0.9224404836041751,0,0.0,False,,
60.0,0,0.0,0.0,13.49700514245094,0,0.0,0.9696947238837902,0,0.0,False,,
65.0,0,0.0,0.0,12.994681094970472,0,0.0,0.9676354257850811,0,0.0,False,,
70.0,1,1.0,0.08333333333333333,12.354332822632289,1,1.0,0.8910777327202081,1,1.0,False,,
75.0,1,6.0,0.42857142857142855,12.390463422193488,1,6.0,0.8864600981135358,1,6.0,False,,
80.0,1,11.0,0.7857142857142857,12.310155093933885,1,11.0,0.8793914186907161,1,11.0,False,,
85.0,2,18.0,1.125,11.545891129117784,2,18.0,0.8443687815054559,2,18.0,False,,
90.0,2,28.0,1.75,11.66972292761657,2,28.0,0.853996425535535,2,28.0,False,,
95.0,2,38.0,2.0,10.995126102567381,2,38.0,0.7679208231296085,2,38.0,False,,
100.0,0,0.0,0.0,11.235433128640333,0,50.0,0.7931157474413106,0,50.0,False,,
105.0,1,3.0,0.1111111111111111,11.497643203892292,1,3.0,0.8892929013245399,1,3.0,False,,
110.0,2,11.0,0.3793103448275862,11.867400215877067,2,11.0,0.8930238147077185,2,11.0,False,,
115.0,1,8.0,0.27586206896551724,12.081945720753627,1,20.0,0.8758180783915094,1,20.0,False,,
120.0,1,4.0,0.13793103448275862,12.143216530663867,1,4.0,0.9363077276587678,1,4.0,False,,
125.0,2,3.0,0.09090909090909091,11.149555500537566,2,11.0,0.808656364945631,2,11.0,False,,
130.0,3,12.0,0.35294117647058826,11.319697206975412,3,12.0,0.840307249325057,3,12.0,False,,
135.0,3,27.0,0.7297297297297297,11.88431341528891,3,27.0,0.8695972906018605,3,27.0,False,,
140.0,2,29.0,0.725,11.8538054569157,2,41.0,0.8421865433819279,2,41.0,False,,
145.0,3,43.0,1.0238095238095237,11.914958197172288,3,43.0,0.8579057221850334,3,43.0,False,,
150.0,5,61.0,1.3555555555555556,10.98967653917235,5,62.0,0.7745619194079298,5,62.0,False,,
155.0,7,93.0,2.066666666666667,10.806108096133462,7,93.0,0.7575015579657666,7,93.0,False,,
160.0,9,133.0,2.5576923076923075,10.298876489420772,9,133.0,0.689926078790582,9,133.0,False,,
165.0,9,130.0,2.4074074074074074,10.533220446603185,9,183.0,0.7074059179475599,9,183.0,False,,
170.0,9,175.0,3.1818181818181817,10.729241759839358,9,175.0,0.7477364484325505,9,175.0,False,,
175.0,10,222.0,3.76271186440678,10.324641333387607,10,222.0,0.6984202219254776,10,222.0,False,,
180.0,12,229.0,3.578125,10.168539418141172,12,284.0,0.6855053268027463,12,284.0,False,,
185.0,13,245.0,3.656716417910448,10.036293633584503,13,253.0,0.6861718490389366,13,253.0,False,,
190.0,14,293.0,4.013698630136986,9.850416680696469,14,327.0,0.6683725484231993,14,327.0,False,,
195.0,14,363.0,4.653846153846154,10.366359021720626,14,371.0,0.7476724497767953,14,371.0,False,,
200.0,15,434.0,5.425,10.276230644723423,15,442.0,0.7175287289742359,15,442.0,False,,
205.0,17,518.0,6.475,9.983365873074996,17,526.0,0.6712400219515517,17,526.0,False,,
210.0,20,604.0,7.45679012345679,9.61172557862391,20,626.0,0.6481135770624098,20,626.0,False,,
215.0,20,704.0,8.186046511627907,9.495942192002262,20,712.0,0.6506994057158986,20,712.0,False,,
220.0,22,809.0,8.606382978723405,9.598821895031021,22,821.0,0.6417538201441783,22,821.0,False,,
225.0,24,919.0,9.474226804123711,9.481629173391056,24,927.0,0.6365640570498136,24,927.0,False,,
230.0,20,621.0,6.088235294117647,9.624542366774765,20,1051.0,0.6552235677874272,20,1051.0,False,,
235.0,9,140.0,1.2962962962962963,9.794251950462938,9,412.0,0.7178098274897575,9,412.0,False,,
240.0,18,163.0,1.4298245614035088,9.601729667515592,18,475.0,0.651275610533313,18,475.0,False,,
245.0,29,248.0,2.1196581196581197,9.368508427723931,29,502.0,0.6078574095917002,29,502.0,False,,
250.0,28,264.0,2.2,9.165410633438505,28,657.0,0.5920044338821733,28,657.0,False,,
255.0,16,227.0,1.8760330578512396,9.523824503318878,16,538.0,0.6698514341255128,16,538.0,False,,
260.0,22,322.0,2.515625,9.752518678135623,22,633.0,0.6582196193567355,22,633.0,False,,
265.0,28,438.0,3.3435114503816794,9.863573019518203,28,753.0,0.641513217094438,28,753.0,False,,
270.0,29,528.0,4.0,9.540177131087711,29,891.0,0.6071645158706788,29,891.0,False,,
275.0,21,555.0,4.0510948905109485,9.537200454259201,21,853.0,0.6541198527887732,21,853.0,False,,
280.0,28,674.0,4.955882352941177,9.252019427399583,28,974.0,0.607374859855566,28,974.0,False,,
285.0,40,851.0,5.909722222222222,8.895191807526054,40,1150.0,0.5603715431157726,40,1150.0,False,,
290.0,47,1075.0,7.214765100671141,8.744968349582102,47,1374.0,0.5378746083752765,47,1374.0,False,,
295.0,50,1230.0,8.03921568627451,8.640861133673576,50,1624.0,0.5315007066477018,50,1624.0,False,,
300.0,51,1438.0,9.398692810457517,8.191475590324389,51,1737.0,0.5184476441781264,51,1737.0,False,,
305.0,59,1719.0,11.09032258064516,7.902539481783861,59,2018.0,0.4955795220787925,59,2018.0,False,,
310.0,57,1835.0,11.838709677419354,7.570459821553377,57,2316.0,0.47740676740223387,57,2316.0,False,,
315.0,38,1619.0,10.512987012987013,7.580839273850696,38,2150.0,0.5086436949542329,38,2150.0,False,,
320.0,37,1311.0,8.35031847133758,7.5606699134295,37,2201.0,0.49225596985519066,37,2201.0,False,,
325.0,33,153.0,0.95625,7.524099958400112,33,1370.0,0.4834357215908751,33,1370.0,False,,
330.0,36,306.0,1.8658536585365855,8.14362641576075,36,1107.0,0.5138480357823709,36,1107.0,False,,
335.0,54,531.0,3.123529411764706,7.808225191775057,54,1294.0,0.46147097029091316,54,1294.0,False,,
340.0,64,837.0,4.755681818181818,7.985174473614591,64,1602.0,0.45742833001029976,64,1602.0,False,,
345.0,68,1082.0,6.044692737430168,7.83727514961211,68,1937.0,0.4510299804166472,68,1937.0,False,,
350.0,75,1393.0,7.52972972972973,7.563996913053295,75,2182.0,0.43368381203336176,75,2182.0,False,,
355.0,79,1783.0,9.335078534031414,7.643051622291813,79,2549.0,0.44039325327814055,79,2549.0,False,,
360.0,77,2021.0,10.311224489795919,7.56377334638678,77,2825.0,0.4439444451351828,77,2825.0,False,,
365.0,59,1762.0,8.637254901960784,7.708819354743922,59,2634.0,0.46909837366805845,59,2634.0,False,,
370.0,62,1992.0,9.5311004784689,7.758005726158455,62,2925.0,0.45974785849891475,62,2925.0,False,,
375.0,82,2353.0,11.367149758454106,7.361515981599186,82,3281.0,0.4305395254600008,82,3281.0,False,,
380.0,85,2427.0,11.66826923076923,7.185126707566619,85,3715.0,0.41500390375567603,85,3715.0,False,,
385.0,65,1117.0,5.293838862559242,6.9810041342471605,65,3152.0,0.42783750725609815,65,3152.0,False,,
390.0,53,653.0,3.1699029126213594,6.5599492667262576,53,3437.0,0.40678806280717245,53,3437.0,False,,
395.0,35,264.0,1.2511848341232228,6.766683503275624,35,3180.0,0.4215056856160857,35,3180.0,False,,
400.0,46,302.0,1.3981481481481481,7.114579298650058,46,2965.0,0.44219063293268424,46,2965.0,False,,
405.0,74,560.0,2.5112107623318387,7.0131862258992275,74,3244.0,0.40498393236412644,74,3244.0,False,,
410.0,94,998.0,4.39647577092511,6.802969598710924,94,3643.0,0.3701732221967543,94,3643.0,False,,
415.0,111,1527.0,6.697368421052632,6.609479505609066,111,4172.0,0.3565291715032808,111,4172.0,False,,
420.0,110,1994.0,8.44915254237288,6.528526341516409,110,4737.0,0.349144545013254,110,4737.0,False,,
425.0,93,2175.0,8.913934426229508,6.7447345138815615,93,4731.0,0.38498391208950583,93,4731.0,False,,
430.0,95,2592.0,10.493927125506072,6.998162851563743,95,5188.0,0.4009612706473582,95,5188.0,False,,
435.0,110,3117.0,12.1284046692607,6.843650901564334,110,5714.0,0.38656753595720744,110,5714.0,False,,
440.0,127,3667.0,13.631970260223047,6.453458461869658,127,6317.0,0.35493028944921,127,6317.0,False,,
445.0,134,4243.0,15.373188405797102,6.488195783920008,134,6882.0,0.37068850847353507,134,6882.0,False,,
450.0,136,4806.0,17.10320284697509,6.22286781480334,136,7565.0,0.3724711706941169,136,7565.0,False,,
455.0,117,4980.0,17.412587412587413,6.315134755354436,117,7651.0,0.39337330301311285,117,7651.0,False,,
460.0,113,5368.0,18.835087719298247,6.298689037164791,113,8218.0,0.40071435150499995,113,8218.0,False,,
465.0,130,5954.0,20.745644599303137,6.252454308895231,130,8831.0,0.39485305386473113,130,8831.0,False,,
470.0,149,6658.0,22.72354948805461,5.958263560478797,149,9535.0,0.3718898197913567,149,9535.0,False,,
475.0,158,7359.0,24.207236842105264,5.905673468996629,158,10326.0,0.372898470547508,158,10326.0,False,,
480.0,137,7743.0,24.121495327102803,6.059945281407255,137,10524.0,0.3904999365059177,137,10524.0,False,,
485.0,137,8275.0,25.151975683890576,6.234892125179129,137,11017.0,0.4037258510505368,137,11017.0,False,,
490.0,146,8869.0,26.95744680851064,5.871969785059758,146,11715.0,0.36879748049670985,146,11715.0,False,,
495.0,161,9523.0,28.258160237388726,5.863583162822022,161,12367.0,0.36087656762103515,161,12367.0,False,,
