step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,11.899182373308577,0,0.0,0.847196731264291,0,0.0,False,,
20.0,0,0.0,0.0,13.935297611318855,0,0.0,0.9793920539534877,0,0.0,False,,
25.0,0,0.0,0.0,13.955747005388002,0,0.0,0.9830105421702835,0,0.0,False,,
30.0,0,0.0,0.0,13.421322341137783,0,0.0,0.9743235009012744,0,0.0,False,,
35.0,0,0.0,0.0,13.042697679376854,0,0.0,0.9609142215801326,0,0.0,False,,
40.0,0,0.0,0.0,13.151993591468857,0,0.0,0.9804746233741536,0,0.0,False,,
45.0,0,0.0,0.0,13.07763565585101,0,0.0,0.955053640317253,0,0.0,False,,
50.0,0,0.0,0.0,13.493561967891369,0,0.0,0.9807688955523578,0,0.0,False,,
55.0,0,0.0,0.0,12.94212359200348,0,0.0,0.9472441529214652,0,0.0,False,,
60.0,0,0.0,0.0,12.59603571191228,0,0.0,0.8975274969323083,0,0.0,False,,
65.0,0,0.0,0.0,12.439985025376147,0,1.0,0.8863230764208505,0,1.0,False,,
70.0,0,0.0,0.0,13.024439379032442,0,0.0,0.9815726777627843,0,0.0,False,,
75.0,0,0.0,0.0,13.14977941417568,0,0.0,0.9832915100792287,0,0.0,False,,
80.0,0,0.0,0.0,13.57207557706313,0,0.0,0.986624238686567,0,0.0,False,,
85.0,0,0.0,0.0,13.342854684617393,0,0.0,0.9518147788892014,0,0.0,False,,
90.0,0,0.0,0.0,13.714045102495046,0,0.0,0.9866173511167202,0,0.0,False,,
95.0,1,1.0,0.05,11.69123386975213,1,1.0,0.8184099511536626,1,1.0,False,,
100.0,2,11.0,0.4583333333333333,12.053715932222344,2,11.0,0.8627329046211598,2,11.0,False,,
105.0,2,21.0,0.7777777777777778,11.975967119076886,2,21.0,0.8555466653884956,2,21.0,False,,
110.0,3,34.0,1.1724137931034482,11.085515498762774,3,34.0,0.7865568692563953,3,34.0,False,,
115.0,3,15.0,0.5172413793103449,10.474020458531722,3,54.0,0.7233528027382122,3,54.0,False,,
120.0,3,19.0,0.6333333333333333,10.654191482519561,3,22.0,0.7968093607532893,3,22.0,False,,
125.0,3,34.0,1.0303030303030303,11.343274423573359,3,34.0,0.8499024448359833,3,34.0,False,,
130.0,3,49.0,1.4411764705882353,11.504296291368819,3,49.0,0.8492715641522126,3,49.0,False,,
135.0,3,64.0,1.7297297297297298,12.062461908003812,3,64.0,0.8773217159643235,3,64.0,False,,
140.0,3,79.0,2.0256410256410255,11.656593066615288,3,79.0,0.8431898158835371,3,79.0,False,,
145.0,6,100.0,2.4390243902439024,11.16227605731421,6,100.0,0.7757299060663937,6,100.0,False,,
150.0,7,132.0,3.0,11.047745163714481,7,132.0,0.7816024567151618,7,132.0,False,,
155.0,8,169.0,3.7555555555555555,10.380685156047015,8,169.0,0.7250739789613894,8,169.0,False,,
160.0,10,218.0,4.36,9.750689711175916,10,218.0,0.6881889028821891,10,218.0,False,,
165.0,14,279.0,5.264150943396227,9.171824724289559,14,279.0,0.6432325756373604,14,279.0,False,,
170.0,16,349.0,6.232142857142857,8.685286544786502,16,356.0,0.6016712139145237,16,356.0,False,,
175.0,18,434.0,7.233333333333333,8.690982854429343,18,434.0,0.6209797883056294,18,434.0,False,,
180.0,19,528.0,8.25,8.853339999876354,19,528.0,0.6340833894620242,19,528.0,False,,
185.0,14,370.0,5.522388059701493,8.935688697528578,14,621.0,0.6405366370265257,14,621.0,False,,
190.0,12,328.0,4.555555555555555,9.286251041249987,12,338.0,0.7331351512219683,12,338.0,False,,
195.0,15,393.0,5.103896103896104,9.776360433476315,15,393.0,0.7317877535486619,15,393.0,False,,
200.0,16,469.0,5.936708860759493,10.009708159303884,16,469.0,0.7032343351468558,16,469.0,False,,
205.0,19,560.0,7.0,9.86151084758221,19,560.0,0.6631423398514223,19,560.0,False,,
210.0,19,649.0,7.914634146341464,9.79046624425479,19,665.0,0.6556129756562655,19,665.0,False,,
215.0,19,744.0,8.266666666666667,10.047461767963927,19,744.0,0.6979575148307942,19,744.0,False,,
220.0,20,840.0,8.65979381443299,10.236019456334095,20,840.0,0.6962189488310447,20,840.0,False,,
225.0,22,945.0,9.356435643564357,10.397267227242677,22,945.0,0.6769007115483469,22,945.0,False,,
230.0,24,1051.0,9.822429906542055,9.951624367703321,24,1061.0,0.6378647361147708,24,1061.0,False,,
235.0,26,1167.0,10.419642857142858,9.497892010307671,26,1176.0,0.6021926582559162,26,1176.0,False,,
240.0,30,1292.0,10.857142857142858,9.134501946199125,30,1335.0,0.5814636533803819,30,1335.0,False,,
245.0,26,1389.0,11.575,8.953375881847812,26,1409.0,0.6056561690023524,26,1409.0,False,,
250.0,27,1523.0,12.48360655737705,9.154538701551626,27,1537.0,0.6198929344742283,27,1537.0,False,,
255.0,29,1075.0,8.884297520661157,9.071271173671454,29,1688.0,0.5821412019167694,29,1688.0,False,,
260.0,9,115.0,0.905511811023622,9.948919312645067,9,671.0,0.6943612407072693,9,671.0,False,,
265.0,13,171.0,1.3053435114503817,10.49626288682128,13,436.0,0.7424445877879864,13,436.0,False,,
270.0,15,241.0,1.7985074626865671,10.973174440804788,15,263.0,0.7626570495471913,15,263.0,False,,
275.0,13,233.0,1.6408450704225352,10.83731058420276,13,307.0,0.7068315582388899,13,307.0,False,,
280.0,12,171.0,1.204225352112676,10.928560995906953,12,236.0,0.7485901338908326,12,236.0,False,,
285.0,17,242.0,1.6689655172413793,10.87114998153357,17,271.0,0.7332108613234166,17,271.0,False,,
290.0,21,269.0,1.8053691275167785,10.764119949054285,21,303.0,0.7022815439032928,21,303.0,False,,
295.0,22,324.0,2.0903225806451613,10.894250694683368,22,348.0,0.7051219284649334,22,348.0,False,,
300.0,23,359.0,2.2721518987341773,10.454945798398988,23,463.0,0.6457746953013898,23,463.0,False,,
305.0,30,420.0,2.6751592356687897,10.12408101811707,30,490.0,0.6334455362440734,30,490.0,False,,
310.0,33,568.0,3.5949367088607596,9.834676521473206,33,648.0,0.6036641576983037,33,648.0,False,,
315.0,40,756.0,4.877419354838709,9.343723676013411,40,822.0,0.5655484051739331,40,822.0,False,,
320.0,44,962.0,6.0886075949367084,9.034449267107714,44,1038.0,0.5396066606254112,44,1038.0,False,,
325.0,47,1181.0,7.474683544303797,8.851377367790462,47,1230.0,0.5347112789084887,47,1230.0,False,,
330.0,48,1203.0,7.7612903225806456,8.299055662872282,48,1479.0,0.4928362726871902,48,1479.0,False,,
335.0,30,873.0,5.596153846153846,8.17519220457989,30,1253.0,0.5344281095127364,30,1253.0,False,,
340.0,36,1016.0,6.554838709677419,8.024777518355723,36,1406.0,0.5287808525016054,36,1406.0,False,,
345.0,59,1267.0,8.121794871794872,7.448733271519347,59,1657.0,0.4746917978199817,59,1657.0,False,,
350.0,68,1596.0,10.037735849056604,7.356029330322805,68,1986.0,0.4646766928363009,68,1986.0,False,,
355.0,65,1485.0,9.054878048780488,7.197650341024054,65,2331.0,0.46118568782972386,65,2331.0,False,,
360.0,44,720.0,4.235294117647059,7.381055257222707,44,1763.0,0.4947087689000093,44,1763.0,False,,
365.0,43,863.0,4.794444444444444,8.22914572496044,43,1671.0,0.5527298008108453,43,1671.0,False,,
370.0,57,1069.0,5.841530054644808,8.067784140129858,57,1848.0,0.5128218547988123,57,1848.0,False,,
375.0,69,1375.0,7.39247311827957,7.97048032025401,69,2154.0,0.4892457730588506,69,2154.0,False,,
380.0,70,1494.0,7.904761904761905,7.496637598776074,70,2445.0,0.4538859781700686,70,2445.0,False,,
385.0,48,695.0,3.5641025641025643,7.6127884734186875,48,2062.0,0.476359086858556,48,2062.0,False,,
390.0,38,524.0,2.62,7.88773503733782,38,2184.0,0.49605942076685944,38,2184.0,False,,
395.0,31,193.0,0.9507389162561576,7.506379655533225,31,2022.0,0.46741354628223164,31,2022.0,False,,
400.0,53,299.0,1.4444444444444444,7.440693660170766,53,2232.0,0.4469136644868979,53,2232.0,False,,
405.0,86,663.0,3.112676056338028,7.164349677257062,86,2583.0,0.41548650897708955,86,2583.0,False,,
410.0,94,1066.0,4.935185185185185,6.788394407287892,94,2992.0,0.3815323758958019,94,2992.0,False,,
415.0,77,1252.0,5.6909090909090905,6.825200582185654,77,2957.0,0.3941495347478083,77,2957.0,False,,
420.0,77,1417.0,6.297777777777778,6.889923051081079,77,3342.0,0.39147698105296946,77,3342.0,False,,
425.0,68,959.0,4.206140350877193,7.002241517332941,68,2776.0,0.42158150676581424,68,2776.0,False,,
430.0,57,642.0,2.791304347826087,7.276967814695051,57,3082.0,0.43160794128020613,57,3082.0,False,,
435.0,66,558.0,2.3057851239669422,7.1454771656684795,66,3232.0,0.4200591748696876,66,3232.0,False,,
440.0,85,831.0,3.2976190476190474,7.143674582159843,85,3621.0,0.41412234997175695,85,3621.0,False,,
445.0,74,991.0,3.796934865900383,7.298553153749504,74,3158.0,0.44821291547584013,74,3158.0,False,,
450.0,65,1203.0,4.50561797752809,7.693242496374676,65,3132.0,0.4815592608974764,65,3132.0,False,,
455.0,70,1397.0,5.08,7.739342246657023,70,3457.0,0.47593983815907737,70,3457.0,False,,
460.0,88,1766.0,6.35251798561151,7.652650329428877,88,3768.0,0.46869427354594134,88,3768.0,False,,
465.0,105,2192.0,7.773049645390071,7.316060689096479,105,4155.0,0.44769410900444134,105,4155.0,False,,
470.0,95,2407.0,8.328719723183392,7.273752701211744,95,4108.0,0.45279074959485244,95,4108.0,False,,
475.0,80,2326.0,7.805369127516778,7.364476967490624,80,4540.0,0.461909520348369,80,4540.0,False,,
480.0,66,1175.0,3.802588996763754,7.4623299414758035,66,3897.0,0.4789447762898183,66,3897.0,False,,
485.0,68,771.0,2.447619047619048,7.4763582774020545,68,3803.0,0.47719649386286117,68,3803.0,False,,
490.0,89,749.0,2.3702531645569622,7.158032948723593,89,4200.0,0.4373612471508857,89,4200.0,False,,
495.0,112,1176.0,3.6408668730650153,6.895587698631416,112,4554.0,0.41323322742975505,112,4554.0,False,,
