step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,11.722631944227032,0,0.0,0.8596177117318153,0,0.0,False,,
20.0,0,0.0,0.0,13.3973988857257,0,0.0,0.9824832730586739,0,0.0,False,,
25.0,0,0.0,0.0,13.203955641402565,0,0.0,0.9682779423553527,0,0.0,False,,
30.0,0,0.0,0.0,12.926219121732862,0,0.0,0.91383633279086,0,0.0,False,,
35.0,0,0.0,0.0,13.199340244038414,0,0.0,0.9262082583486217,0,0.0,False,,
40.0,0,0.0,0.0,13.513249674736295,0,0.0,0.9800811566462067,0,0.0,False,,
45.0,0,0.0,0.0,13.201633658914949,0,0.0,0.9638875322266253,0,0.0,False,,
50.0,0,0.0,0.0,13.333177615644955,0,0.0,0.9742922819138796,0,0.0,False,,
55.0,0,0.0,0.0,12.98614350526553,0,0.0,0.9366755134504535,0,0.0,False,,
60.0,0,0.0,0.0,13.053678755853833,0,0.0,0.9350835041542773,0,0.0,False,,
65.0,0,0.0,0.0,13.307790762037685,0,0.0,0.9374051601799381,0,0.0,False,,
70.0,0,0.0,0.0,12.874610208857163,0,0.0,0.8914166182187393,0,0.0,False,,
75.0,1,5.0,0.35714285714285715,12.768440533694328,1,5.0,0.8925082744462641,1,5.0,False,,
80.0,1,10.0,0.7142857142857143,11.870145136466439,1,10.0,0.830384604313413,1,10.0,False,,
85.0,2,20.0,1.25,11.697669295508843,2,20.0,0.8231548317136667,2,20.0,False,,
90.0,2,30.0,1.875,12.06017541774518,2,30.0,0.8416629437786238,2,30.0,False,,
95.0,2,40.0,2.0,11.818721021034511,2,40.0,0.8238411130422637,2,40.0,False,,
100.0,2,50.0,2.0833333333333335,11.933443652753075,2,50.0,0.8352991295095112,2,50.0,False,,
105.0,3,62.0,2.2962962962962963,11.654632642455784,3,62.0,0.8198447883749852,3,62.0,False,,
110.0,3,77.0,2.6551724137931036,11.023883895404442,3,77.0,0.7949550819788711,3,77.0,False,,
115.0,5,99.0,3.413793103448276,10.64683146942971,5,99.0,0.7488804810293614,5,99.0,False,,
120.0,7,129.0,4.3,10.333140909983253,7,129.0,0.7085283493320091,7,129.0,False,,
125.0,7,164.0,4.823529411764706,10.581505340456644,7,164.0,0.7153799691909999,7,164.0,False,,
130.0,7,199.0,5.852941176470588,10.72163261678312,7,199.0,0.7359178069793739,7,199.0,False,,
135.0,8,237.0,6.405405405405405,10.505216987486694,8,237.0,0.7220094396080066,8,237.0,False,,
140.0,9,280.0,7.0,10.267291842084528,9,280.0,0.6977316299166091,9,280.0,False,,
145.0,9,325.0,7.926829268292683,10.468549906591107,9,325.0,0.7224081419105652,9,325.0,False,,
150.0,10,372.0,8.266666666666667,10.159196415634058,10,372.0,0.6974136952832177,10,372.0,False,,
155.0,11,424.0,9.217391304347826,10.164783300710491,11,424.0,0.6888162156189106,11,424.0,False,,
160.0,12,481.0,9.25,10.147044639010405,12,481.0,0.6609158740896358,12,481.0,False,,
165.0,13,542.0,10.226415094339623,10.004182923490614,13,542.0,0.6594312749244801,13,542.0,False,,
170.0,14,610.0,10.892857142857142,9.691465872574172,14,610.0,0.6357609847061514,14,610.0,False,,
175.0,16,690.0,11.311475409836065,9.883333938911749,16,690.0,0.6548489774001716,16,690.0,False,,
180.0,17,772.0,11.696969696969697,9.934847942363673,17,772.0,0.6678153349276472,17,772.0,False,,
185.0,17,857.0,12.420289855072463,9.949340224495021,17,857.0,0.6704187298957172,17,857.0,False,,
190.0,18,945.0,12.6,9.90867473265026,18,945.0,0.6616955395246581,18,945.0,False,,
195.0,20,1041.0,13.0125,9.988916357726477,20,1041.0,0.6714188298496272,20,1041.0,False,,
200.0,21,1142.0,13.759036144578314,9.756155062846856,21,1142.0,0.6574601910778712,21,1142.0,False,,
205.0,22,1252.0,15.08433734939759,9.446621335537934,22,1252.0,0.6343655118524582,22,1252.0,False,,
210.0,25,1369.0,16.105882352941176,8.938938681671539,25,1370.0,0.5994896348590761,25,1370.0,False,,
215.0,28,1503.0,16.8876404494382,8.573932128047808,28,1504.0,0.5758760490922735,28,1504.0,False,,
220.0,30,1506.0,15.6875,8.537133556273602,30,1655.0,0.5861633932194915,30,1655.0,False,,
225.0,32,1655.0,16.717171717171716,8.258335913717154,32,1656.0,0.5770713150017059,32,1656.0,False,,
230.0,35,1823.0,17.528846153846153,8.190863096318896,35,1824.0,0.5641464027608525,35,1824.0,False,,
235.0,37,2003.0,18.20909090909091,8.22043271702909,37,2004.0,0.5655081779399714,37,2004.0,False,,
240.0,40,2197.0,19.104347826086958,8.038598998752652,40,2198.0,0.5360890573243341,40,2198.0,False,,
245.0,49,2420.0,20.683760683760685,7.3823925265953205,49,2421.0,0.4849232906173156,49,2421.0,False,,
250.0,52,2679.0,21.60483870967742,7.3280628950240025,52,2680.0,0.47923801781815295,52,2680.0,False,,
255.0,55,2951.0,23.798387096774192,7.311628224205683,55,2952.0,0.472615238322248,55,2952.0,False,,
260.0,56,3231.0,25.046511627906977,7.486024433224595,56,3232.0,0.4969345823525476,56,3232.0,False,,
265.0,57,3512.0,26.208955223880597,7.367803311688411,57,3513.0,0.4900765321261528,57,3513.0,False,,
270.0,61,3811.0,27.615942028985508,7.135863271279234,61,3812.0,0.4673651657969963,61,3812.0,False,,
275.0,68,4135.0,28.32191780821918,6.997748575567796,68,4136.0,0.4489084392337114,68,4136.0,False,,
280.0,71,4482.0,30.283783783783782,6.762019742500933,71,4483.0,0.4232675760611292,71,4483.0,False,,
285.0,75,4848.0,30.878980891719745,6.584745064424001,75,4849.0,0.41739714059632843,75,4849.0,False,,
290.0,81,5240.0,32.546583850931675,6.3553535726062576,81,5241.0,0.3928672506503528,81,5241.0,False,,
295.0,84,5654.0,34.68711656441718,6.375443447890903,84,5655.0,0.40242879485278593,84,5655.0,False,,
300.0,86,6078.0,36.395209580838326,6.339698443241748,86,6079.0,0.3972569072870921,86,6079.0,False,,
305.0,90,6515.0,38.099415204678365,6.031766435242362,90,6516.0,0.3729556390588308,90,6516.0,False,,
310.0,88,5810.0,33.2,6.057300214543892,88,6973.0,0.3757185343703975,88,6973.0,False,,
315.0,64,3099.0,17.410112359550563,6.157119793134114,64,5320.0,0.394914706297101,64,5320.0,False,,
320.0,45,1800.0,10.0,6.579815884300185,45,4633.0,0.4253872261242028,45,4633.0,False,,
325.0,32,1142.0,6.240437158469946,6.933197794080741,32,4724.0,0.431058277006382,32,4724.0,False,,
330.0,42,1082.0,5.817204301075269,7.091399953280153,42,4648.0,0.425858417112276,42,4648.0,False,,
335.0,66,1365.0,7.036082474226804,6.743178071828634,66,4830.0,0.3974591849535099,66,4830.0,False,,
340.0,89,1759.0,8.751243781094526,6.320292920160725,89,5224.0,0.3520462450555008,89,5224.0,False,,
345.0,104,2254.0,10.941747572815533,6.142643740847954,104,5721.0,0.3479156553967965,104,5721.0,False,,
350.0,111,2801.0,13.274881516587678,6.0287436748911345,111,6268.0,0.34209403219853135,111,6268.0,False,,
355.0,121,3382.0,15.513761467889909,5.7752966098622345,121,6849.0,0.32701775942047184,121,6849.0,False,,
360.0,117,3773.0,17.07239819004525,5.810148749749327,117,7455.0,0.342996576260778,117,7455.0,False,,
365.0,91,3285.0,14.220779220779221,6.215346751492537,91,6432.0,0.3840199875064825,91,6432.0,False,,
370.0,70,2880.0,12.25531914893617,6.800338541925653,70,6159.0,0.4185802575456329,70,6159.0,False,,
375.0,53,2450.0,10.425531914893616,7.326433851628486,53,5098.0,0.4506398224880233,53,5098.0,False,,
380.0,48,2528.0,10.89655172413793,8.06709727667582,48,4232.0,0.4851215535130877,48,4232.0,False,,
385.0,49,2772.0,11.896995708154506,8.760296332927112,49,3769.0,0.5253253670641267,49,3769.0,False,,
390.0,52,3028.0,12.776371308016877,9.39117731823871,52,3428.0,0.5535911171214769,52,3428.0,False,,
395.0,56,2881.0,11.807377049180328,8.945431290824262,56,3639.0,0.5070280929806235,56,3639.0,False,,
400.0,45,1878.0,7.603238866396761,8.490592214329563,45,3222.0,0.4771440068894097,45,3222.0,False,,
405.0,52,2023.0,7.933333333333334,8.629701814399978,52,2981.0,0.48291913018705,52,2981.0,False,,
410.0,63,2315.0,8.938223938223938,8.962471507860101,63,2885.0,0.4875812796445962,63,2885.0,False,,
415.0,67,2642.0,10.045627376425855,9.224496840364663,67,2994.0,0.46414506713590364,67,2994.0,False,,
420.0,75,3000.0,11.07011070110701,9.407278421806451,75,3338.0,0.45462728080385034,75,3338.0,False,,
425.0,76,3378.0,12.19494584837545,9.440653481189793,76,3716.0,0.4564039209822779,76,3716.0,False,,
430.0,80,3773.0,13.72,9.296626008977665,80,4111.0,0.4594571308573576,80,4111.0,False,,
435.0,81,4175.0,15.126811594202898,9.199530901354038,81,4513.0,0.47964292499749067,81,4513.0,False,,
440.0,82,4585.0,16.856617647058822,9.168861487261234,82,4923.0,0.49385422212663377,82,4923.0,False,,
445.0,85,5002.0,18.32234432234432,8.969784597051284,85,5340.0,0.49533567228770553,85,5340.0,False,,
450.0,89,5439.0,19.49462365591398,8.777040671909852,89,5777.0,0.4919324056456497,89,5777.0,False,,
455.0,93,5902.0,21.154121863799283,8.7574505547002,93,6240.0,0.5010053932974066,93,6240.0,False,,
460.0,91,5979.0,21.66304347826087,8.42325706778667,91,6709.0,0.4840772523044743,91,6709.0,False,,
465.0,73,4689.0,17.366666666666667,8.26326874884432,73,6153.0,0.5084182304593178,73,6153.0,False,,
470.0,50,3734.0,13.829629629629629,8.55891635659318,50,5944.0,0.5443162852987738,50,5944.0,False,,
475.0,48,3281.0,12.107011070110701,8.329718839661172,48,6098.0,0.5328585627307094,48,6098.0,False,,
480.0,65,3315.0,12.01086956521739,8.009668196406441,65,6180.0,0.5166767009317437,65,6180.0,False,,
485.0,87,3686.0,13.024734982332156,7.681673539968937,87,6462.0,0.49819726528467195,87,6462.0,False,,
490.0,111,4195.0,14.616724738675957,7.0185046689893165,111,6944.0,0.4402010953967821,111,6944.0,False,,
