step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,,,
5.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
10.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,False,,
15.0,0,0.0,0.0,12.060694930958562,0,0.0,0.8846802073717782,0,0.0,False,,
20.0,0,0.0,0.0,13.467682485462484,0,0.0,0.9875247554805879,0,0.0,False,,
25.0,0,0.0,0.0,13.275195754767248,0,0.0,0.9735917264339002,0,0.0,False,,
30.0,0,0.0,0.0,12.994212010910013,0,0.0,0.9339291986762728,0,0.0,False,,
35.0,0,0.0,0.0,13.181993319788456,0,0.0,0.9422257025474546,0,0.0,False,,
40.0,0,0.0,0.0,13.505752311715412,0,0.0,0.9903441594318803,0,0.0,False,,
45.0,0,0.0,0.0,13.132160361741454,0,0.0,0.9858153612558335,0,0.0,False,,
50.0,0,0.0,0.0,13.07697770793233,0,0.0,0.9820260185404052,0,0.0,False,,
55.0,0,0.0,0.0,12.671249954118462,0,0.0,0.93686198530417,0,0.0,False,,
60.0,0,0.0,0.0,12.918806538187829,0,0.0,0.9565812952584356,0,0.0,False,,
65.0,0,0.0,0.0,13.102122043355221,0,0.0,0.9835983449399724,0,0.0,False,,
70.0,1,1.0,0.08333333333333333,11.791845553707391,1,1.0,0.8896768279696624,1,1.0,False,,
75.0,2,9.0,0.6428571428571429,11.143795423762215,2,9.0,0.8281932085687923,2,9.0,False,,
80.0,2,19.0,1.3571428571428572,10.935081684542393,2,19.0,0.8124171702920889,2,19.0,False,,
85.0,3,32.0,2.0,10.394936398854009,3,32.0,0.7608385789978988,3,32.0,False,,
90.0,4,48.0,3.0,9.9655014095225,4,48.0,0.7273190429531102,4,48.0,False,,
95.0,4,68.0,3.5789473684210527,10.202661871970648,4,68.0,0.7407381668562015,4,68.0,False,,
100.0,4,88.0,3.6666666666666665,10.034316272060982,4,88.0,0.7237378831423569,4,88.0,False,,
105.0,6,117.0,4.333333333333333,10.287766428587744,6,117.0,0.7431860338273201,6,117.0,False,,
110.0,7,148.0,5.103448275862069,10.228936394549121,7,148.0,0.7331381231153461,7,148.0,False,,
115.0,7,183.0,6.310344827586207,10.225189922397453,7,183.0,0.7293016807249438,7,183.0,False,,
120.0,5,113.0,3.7666666666666666,9.28520500680491,5,218.0,0.649011211923654,5,218.0,False,,
125.0,5,133.0,3.911764705882353,9.84935527519448,5,133.0,0.7839787497887263,5,133.0,False,,
130.0,6,160.0,4.571428571428571,10.002372921790787,6,160.0,0.7291102719626148,6,160.0,False,,
135.0,6,190.0,5.0,10.24768429830947,6,190.0,0.7124128469273789,6,190.0,False,,
140.0,4,47.0,1.146341463414634,10.706315375511966,4,224.0,0.7363441891293052,4,224.0,False,,
145.0,2,9.0,0.20930232558139536,11.204255244761914,2,28.0,0.8735212092233751,2,28.0,False,,
150.0,3,20.0,0.425531914893617,11.294799074824997,3,20.0,0.8366267478319274,3,20.0,False,,
155.0,7,44.0,0.9166666666666666,11.039513950499924,7,44.0,0.7620424333852349,7,44.0,False,,
160.0,8,80.0,1.4545454545454546,11.076193348553602,8,80.0,0.7354384018731119,8,80.0,False,,
165.0,9,95.0,1.6379310344827587,10.836278394624102,9,122.0,0.7113568647950805,9,122.0,False,,
170.0,9,140.0,2.2950819672131146,10.964037096681725,9,140.0,0.7478925674253419,9,140.0,False,,
175.0,9,185.0,2.8461538461538463,11.079849665377775,9,185.0,0.748137840877262,9,185.0,False,,
180.0,10,233.0,3.3768115942028984,11.205657360527463,10,233.0,0.7679824051024539,10,233.0,False,,
185.0,11,284.0,4.0,10.473254755802335,11,284.0,0.7021663623972693,11,284.0,False,,
190.0,15,357.0,4.697368421052632,10.351363177041117,15,357.0,0.6994019883177284,15,357.0,False,,
195.0,17,438.0,5.475,10.223737931086845,17,438.0,0.6893176483864274,17,438.0,False,,
200.0,15,258.0,3.1463414634146343,9.83944207151541,15,528.0,0.6619748006272168,15,528.0,False,,
205.0,6,115.0,1.4375,10.096998818302083,6,148.0,0.7869455184862161,6,148.0,False,,
210.0,5,73.0,0.8902439024390244,10.363016130237506,5,178.0,0.7623421628198012,5,178.0,False,,
215.0,7,92.0,1.0823529411764705,10.6251525238482,7,125.0,0.7735741031670124,7,125.0,False,,
220.0,8,97.0,1.0543478260869565,11.251296658748144,8,164.0,0.7802058049445266,8,164.0,False,,
225.0,10,113.0,1.1894736842105262,10.955960584745652,10,113.0,0.772016862905098,10,113.0,False,,
230.0,15,176.0,1.76,10.892684396172498,15,176.0,0.7304552011900864,15,176.0,False,,
235.0,15,232.0,2.2095238095238097,11.04680381461636,15,254.0,0.7330969095307668,15,254.0,False,,
240.0,18,317.0,2.881818181818182,10.84162182371908,18,317.0,0.7207949328832192,18,317.0,False,,
245.0,16,278.0,2.4601769911504423,10.132185864393632,16,414.0,0.6480019966091735,16,414.0,False,,
250.0,8,191.0,1.5916666666666666,10.210852595588557,8,248.0,0.7152001232486983,8,248.0,False,,
255.0,13,212.0,1.7377049180327868,10.36039354956428,13,301.0,0.6920380263206163,13,301.0,False,,
260.0,20,286.0,2.251968503937008,10.509207153915717,20,343.0,0.7023881940452251,20,343.0,False,,
265.0,16,326.0,2.5669291338582676,10.578353673943598,16,446.0,0.6976941325027708,16,446.0,False,,
270.0,9,287.0,2.296,10.55410729842127,9,346.0,0.7547252864137649,9,346.0,False,,
275.0,16,337.0,2.717741935483871,9.97361187038799,16,405.0,0.6755148539858264,16,405.0,False,,
280.0,27,445.0,3.4765625,9.999218370632066,27,504.0,0.6518461512380617,27,504.0,False,,
285.0,29,399.0,2.9555555555555557,9.971396931812277,29,649.0,0.638785592974312,29,649.0,False,,
290.0,30,363.0,2.6115107913669067,9.809895836105214,30,490.0,0.6384029802340522,30,490.0,False,,
295.0,37,524.0,3.664335664335664,9.36023377377547,37,656.0,0.5862040585427079,37,656.0,False,,
300.0,45,731.0,4.9727891156462585,8.980072167014132,45,858.0,0.5420983899952063,45,858.0,False,,
305.0,46,945.0,6.3,8.69600081129715,46,1093.0,0.5206412037092794,46,1093.0,False,,
310.0,54,1192.0,7.842105263157895,8.26151857645544,54,1251.0,0.49456535186464096,54,1251.0,False,,
315.0,51,1236.0,8.24,8.089672985876705,51,1525.0,0.4922661032686986,51,1525.0,False,,
320.0,40,1148.0,7.653333333333333,8.021591640325443,40,1357.0,0.5212808556400105,40,1357.0,False,,
325.0,52,1370.0,9.013157894736842,7.660783748315883,52,1591.0,0.47324452058384114,52,1591.0,False,,
330.0,62,1663.0,11.161073825503356,7.154755235380464,62,1872.0,0.43355251504940995,62,1872.0,False,,
335.0,68,1994.0,12.864516129032259,7.1776759136333945,68,2203.0,0.4330059463633919,68,2203.0,False,,
340.0,73,2348.0,14.493827160493828,7.07845588187174,73,2557.0,0.4299977547644743,73,2557.0,False,,
345.0,73,2305.0,13.720238095238095,6.940618632808166,73,2932.0,0.41801860291331827,73,2932.0,False,,
350.0,48,1017.0,5.844827586206897,7.2710633896498065,48,2428.0,0.4648552060576908,48,2428.0,False,,
355.0,33,636.0,3.533333333333333,7.842070549887161,33,2062.0,0.5047790354932521,33,2062.0,False,,
360.0,39,750.0,4.098360655737705,8.171821126565684,39,2150.0,0.5099949309907096,39,2150.0,False,,
365.0,59,1005.0,5.234375,7.877915774342173,59,2405.0,0.47132647486522256,59,2405.0,False,,
370.0,81,1370.0,6.989795918367347,7.540905759121352,81,2771.0,0.4406700129911056,81,2771.0,False,,
375.0,87,1794.0,8.925373134328359,7.344349570907265,87,3195.0,0.42564675570745125,87,3195.0,False,,
380.0,88,2115.0,10.575,6.847517255851716,88,3643.0,0.4015773214350097,88,3643.0,False,,
385.0,65,1926.0,9.534653465346535,6.84165388483066,65,3198.0,0.4288040108116404,65,3198.0,False,,
390.0,56,1906.0,9.25242718446602,6.790215156628986,56,3483.0,0.41772424716001894,56,3483.0,False,,
395.0,71,2203.0,10.342723004694836,6.872482008405536,71,3796.0,0.4103998844659152,71,3796.0,False,,
400.0,93,2623.0,11.868778280542987,6.691104145257428,93,4216.0,0.38651145790704616,93,4216.0,False,,
405.0,108,3134.0,13.74561403508772,6.335123431291366,108,4727.0,0.35457206522404333,108,4727.0,False,,
410.0,115,3594.0,15.763157894736842,5.9311914900242,115,5309.0,0.32961400276207814,115,5309.0,False,,
415.0,96,3594.0,15.694323144104803,5.767047263780917,96,4967.0,0.33383093030265615,96,4967.0,False,,
420.0,83,3608.0,15.894273127753303,5.745479207496927,83,5406.0,0.34198289853439007,83,5406.0,False,,
425.0,88,3828.0,16.28936170212766,5.928783168603463,88,5809.0,0.3543593426813522,88,5809.0,False,,
430.0,110,4266.0,17.70124481327801,5.754179758081533,110,6311.0,0.3337270429780874,110,6311.0,False,,
435.0,132,4842.0,19.062992125984252,5.638321336857053,132,6930.0,0.33174240754534523,132,6930.0,False,,
440.0,143,5535.0,20.88679245283019,5.743806522268644,143,7585.0,0.3445034655035144,143,7585.0,False,,
445.0,147,6126.0,22.522058823529413,5.507651553344552,147,8326.0,0.34370234175388253,147,8326.0,False,,
450.0,126,6141.0,21.85409252669039,5.75198860735592,126,8004.0,0.37503576187477744,126,8004.0,False,,
455.0,108,6135.0,21.45104895104895,5.960937474438231,108,8572.0,0.3900956414258924,108,8572.0,False,,
460.0,117,6425.0,21.928327645051194,5.954733841204729,117,9127.0,0.3803942175646169,117,9127.0,False,,
465.0,134,6973.0,23.243333333333332,5.814253067041392,134,9756.0,0.365687246471787,134,9756.0,False,,
470.0,156,7710.0,25.032467532467532,5.593881204634358,156,10465.0,0.35236482727389745,156,10465.0,False,,
475.0,175,8553.0,26.811912225705328,5.330150182723515,175,11308.0,0.34203431897656655,175,11308.0,False,,
480.0,185,9327.0,28.178247734138974,5.159451772519485,185,12231.0,0.3396859876891666,185,12231.0,False,,
485.0,167,9543.0,27.98533724340176,5.337957133851065,167,12069.0,0.3593833857186057,167,12069.0,False,,
490.0,152,9785.0,28.36231884057971,5.422126412249213,152,12858.0,0.3570524289826478,152,12858.0,False,,
495.0,155,10081.0,28.639204545454547,5.124760035071599,155,13631.0,0.32690914136238364,155,13631.0,False,,
