step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
135.0,8,154.0,4.4,6.215751730467248,8,206.0,0.2765295303383444,8,206.0,False,,
140.0,8,193.0,5.676470588235294,8.467492070027747,8,209.0,0.3953959432707854,8,209.0,False,,
145.0,8,214.0,6.114285714285714,7.066196363925392,8,230.0,0.3838570052637676,8,230.0,False,,
150.0,14,275.0,7.638888888888889,6.3988805940879265,14,291.0,0.37932873294979663,14,291.0,False,,
155.0,13,228.0,6.909090909090909,4.460426946795498,13,301.0,0.24043138537730432,13,301.0,False,,
160.0,21,310.0,8.61111111111111,4.707618090628192,21,326.0,0.22347433006466064,21,326.0,False,,
165.0,20,247.0,7.057142857142857,3.719466362967303,20,273.0,0.10038458050405398,20,273.0,False,,
170.0,24,361.0,10.027777777777779,3.836180193169276,24,377.0,0.1819887535756134,24,377.0,False,,
175.0,20,307.0,8.771428571428572,2.9727285494169533,20,425.0,0.09142386024600115,20,425.0,False,,
180.0,13,163.0,4.6571428571428575,4.081527808656298,13,390.0,0.17151194487112986,13,390.0,False,,
185.0,10,138.0,3.45,6.730727267637458,10,297.0,0.33049244348492385,10,297.0,False,,
190.0,3,58.0,1.45,7.086778572319076,3,272.0,0.4387626840250299,3,272.0,False,,
195.0,10,93.0,2.5135135135135136,4.8277101380772205,10,257.0,0.2153800730558564,10,257.0,False,,
200.0,22,183.0,4.6923076923076925,3.6834747556580636,22,347.0,0.16674460130466304,22,347.0,False,,
205.0,28,311.0,8.18421052631579,1.7951372549442446,28,475.0,0.07063125353403284,28,475.0,False,,
210.0,27,353.0,9.051282051282051,2.2559328376678596,27,540.0,0.14856105943240386,27,540.0,False,,
215.0,18,317.0,8.128205128205128,3.0344359295377683,18,515.0,0.1084222689749415,18,515.0,False,,
220.0,15,316.0,6.196078431372549,7.12450065390019,15,460.0,0.36725989404993464,15,460.0,False,,
225.0,12,362.0,7.869565217391305,7.499089496261231,12,435.0,0.37863199808138154,12,435.0,False,,
230.0,19,435.0,9.25531914893617,5.6214531343724525,19,508.0,0.26440973646664184,19,508.0,False,,
235.0,26,547.0,13.341463414634147,3.150844309048151,26,620.0,0.1445675311948986,26,620.0,False,,
240.0,26,636.0,15.512195121951219,1.7355155839618301,26,711.0,0.11036142630103367,26,711.0,False,,
245.0,21,716.0,16.651162790697676,3.526613944677784,21,771.0,0.15022660868856544,21,771.0,False,,
250.0,22,821.0,17.46808510638298,3.3311612905145243,22,880.0,0.14978654577915906,22,880.0,False,,
255.0,30,958.0,19.551020408163264,2.558259216307172,30,1017.0,0.1627489137925342,30,1017.0,False,,
260.0,31,807.0,15.823529411764707,2.39602679955478,31,1055.0,0.1717019850682642,31,1055.0,False,,
265.0,31,830.0,15.660377358490566,3.0734946585893828,31,1019.0,0.15569114911773446,31,1019.0,False,,
270.0,32,878.0,15.403508771929825,3.6195768494951053,32,1052.0,0.1545256720666593,32,1052.0,False,,
275.0,28,870.0,16.41509433962264,3.3166553584902863,28,1087.0,0.07814380593469705,28,1087.0,False,,
280.0,18,337.0,6.2407407407407405,4.47215359863618,18,957.0,0.21282817918888045,18,957.0,False,,
285.0,14,118.0,2.4081632653061225,4.051370479761976,14,691.0,0.17365419973355828,14,691.0,False,,
290.0,23,214.0,3.754385964912281,5.82219680507051,23,543.0,0.2748948618519349,23,543.0,False,,
295.0,26,277.0,5.036363636363636,4.6952811330745865,26,611.0,0.22106137983403318,26,611.0,False,,
300.0,25,307.0,6.019607843137255,3.396772628002335,25,602.0,0.12962137900535603,25,602.0,False,,
305.0,19,169.0,3.188679245283019,3.4363921045232795,19,603.0,0.12985570250154924,19,603.0,False,,
310.0,15,113.0,2.26,3.8293122241239606,15,528.0,0.17495464989063003,15,528.0,False,,
315.0,20,161.0,3.0961538461538463,3.211790701762799,20,552.0,0.12865135857912444,20,552.0,False,,
320.0,21,216.0,4.32,3.6954725657022403,21,548.0,0.1574226343338305,21,548.0,False,,
325.0,17,235.0,4.351851851851852,4.315350903172152,17,526.0,0.20059554716891584,17,526.0,False,,
330.0,16,276.0,5.2075471698113205,5.3012713174556545,16,498.0,0.2517511284812465,16,498.0,False,,
335.0,19,304.0,5.846153846153846,3.382888910551334,19,527.0,0.12335007252542403,19,527.0,False,,
340.0,34,445.0,8.72549019607843,2.3421237896162754,34,668.0,0.052781016520057206,34,668.0,False,,
345.0,34,515.0,10.3,1.7096179888534844,34,768.0,0.07476576266823072,34,768.0,False,,
350.0,30,524.0,10.48,2.5666026728980227,30,796.0,0.0976161571941755,30,796.0,False,,
355.0,24,560.0,10.37037037037037,4.16062535804041,24,785.0,0.138155501481237,24,785.0,False,,
360.0,20,597.0,12.183673469387756,4.8718764312537965,20,807.0,0.1814506750118242,20,807.0,False,,
365.0,18,662.0,12.25925925925926,6.866839750219049,18,825.0,0.378315179761015,18,825.0,False,,
370.0,19,754.0,14.5,5.348532349524659,19,906.0,0.27585694948050016,19,906.0,False,,
375.0,32,883.0,17.313725490196077,2.9725231785321284,32,1035.0,0.1533095594104442,32,1035.0,False,,
380.0,31,816.0,16.653061224489797,1.858069740146954,31,1103.0,0.08279371442859175,31,1103.0,False,,
385.0,33,920.0,17.358490566037737,3.520156222144288,33,1116.0,0.17407208100199048,33,1116.0,False,,
390.0,36,1094.0,20.641509433962263,3.4424281119046114,36,1239.0,0.05286949028376383,36,1239.0,False,,
395.0,33,1143.0,21.566037735849058,3.0523628784384575,33,1351.0,0.09169283182680826,33,1351.0,False,,
400.0,28,1101.0,20.01818181818182,4.291200164216711,28,1340.0,0.16772852168725574,28,1340.0,False,,
405.0,22,1106.0,20.10909090909091,4.160374260806925,22,1442.0,0.18959042486039931,22,1442.0,False,,
410.0,29,1176.0,22.18867924528302,2.463308649257067,29,1571.0,0.11570164433622743,29,1571.0,False,,
415.0,28,1280.0,24.615384615384617,2.0202797984366163,28,1649.0,0.1278171007041244,28,1649.0,False,,
420.0,24,1373.0,25.90566037735849,2.3396594310766488,24,1644.0,0.07065330838777485,24,1644.0,False,,
425.0,25,1491.0,25.70689655172414,4.492825889502777,25,1659.0,0.18764669150469465,25,1659.0,False,,
430.0,20,823.0,15.24074074074074,3.772424101441634,20,1468.0,0.15994099742780465,20,1468.0,False,,
435.0,18,246.0,4.032786885245901,5.40867721035405,18,956.0,0.29044135715313674,18,956.0,False,,
440.0,17,230.0,3.8983050847457625,4.615147799400881,17,895.0,0.2204593149088943,17,895.0,False,,
445.0,21,270.0,4.576271186440678,3.783036027849829,21,901.0,0.18570632702144743,21,901.0,False,,
450.0,25,373.0,6.543859649122807,4.112736909862562,25,947.0,0.1353034673729237,25,947.0,False,,
455.0,26,503.0,8.672413793103448,5.173372228458018,26,1050.0,0.19807499977274787,26,1050.0,False,,
460.0,24,338.0,6.2592592592592595,4.506013414825042,24,1061.0,0.20411650448857407,24,1061.0,False,,
465.0,22,344.0,6.615384615384615,4.646350022294973,22,990.0,0.22503123699358799,22,990.0,False,,
470.0,23,417.0,7.581818181818182,4.624297390554732,23,1031.0,0.21572927264891767,23,1031.0,False,,
475.0,23,503.0,9.862745098039216,4.4029510188875225,23,1112.0,0.2155796641447288,23,1112.0,False,,
480.0,21,390.0,7.647058823529412,3.588347156285137,21,953.0,0.12790543882044364,21,953.0,False,,
485.0,20,209.0,4.098039215686274,4.14953999765628,20,672.0,0.1775394066254349,20,672.0,False,,
490.0,22,262.0,5.24,3.626041762385664,22,755.0,0.15109750715339873,22,755.0,False,,
495.0,22,322.0,6.708333333333333,3.406762627073418,22,828.0,0.16147397040746694,22,828.0,False,,
500.0,24,430.0,8.6,5.013716726786944,24,911.0,0.17924269184540143,24,911.0,False,,
505.0,21,461.0,8.865384615384615,5.060256439534058,21,869.0,0.25014893265542526,21,869.0,False,,
510.0,21,495.0,9.51923076923077,5.6229819114644535,21,725.0,0.3197646040948535,21,725.0,False,,
515.0,20,557.0,11.14,3.700678192008331,20,717.0,0.13919801886368627,20,717.0,False,,
520.0,27,656.0,12.615384615384615,4.306980712836917,27,804.0,0.17613755580837334,27,804.0,False,,
525.0,22,460.0,9.583333333333334,3.500683100994056,22,783.0,0.10935665138073854,22,783.0,False,,
530.0,20,329.0,6.58,4.462211436400181,20,584.0,0.1878736554051367,20,584.0,False,,
535.0,20,331.0,7.042553191489362,4.055025100926751,20,618.0,0.16608795703957974,20,618.0,False,,
540.0,26,414.0,8.808510638297872,3.866777767331388,26,634.0,0.1271158221452869,26,634.0,False,,
545.0,26,451.0,9.204081632653061,4.12063103170743,26,701.0,0.16868710852990243,26,701.0,False,,
550.0,19,449.0,9.16326530612245,5.088880350338682,19,725.0,0.24878772255680465,19,725.0,False,,
555.0,18,382.0,7.958333333333333,3.971014122135573,18,696.0,0.15442114447854538,18,696.0,False,,
560.0,15,370.0,7.872340425531915,4.553271949035706,15,628.0,0.19568301175926778,15,628.0,False,,
565.0,19,416.0,9.043478260869565,3.115755900085104,19,670.0,0.1159585147642844,19,670.0,False,,
570.0,19,474.0,10.304347826086957,3.924455393492613,19,691.0,0.1757477085394904,19,691.0,False,,
575.0,16,175.0,3.977272727272727,3.7942944459702734,16,522.0,0.14189654646883582,16,522.0,False,,
580.0,21,266.0,5.115384615384615,4.686454433839959,21,508.0,0.24742846805984822,21,508.0,False,,
585.0,21,335.0,6.836734693877551,3.9530897620114462,21,579.0,0.2185309489218056,21,579.0,False,,
590.0,21,392.0,7.538461538461538,3.706621945859955,21,604.0,0.1693928219045358,21,604.0,False,,
595.0,19,309.0,6.0588235294117645,4.08743068037339,19,584.0,0.14967565802395658,19,584.0,False,,
600.0,16,268.0,5.583333333333333,3.826123966178532,16,510.0,0.149349471036053,16,510.0,False,,
605.0,21,323.0,6.591836734693878,3.480098540569137,21,561.0,0.13893735528074957,21,561.0,False,,
610.0,20,387.0,7.8979591836734695,3.4815291804365134,20,571.0,0.13600910231973434,20,571.0,False,,
615.0,20,478.0,9.018867924528301,5.538928131992436,20,638.0,0.2605187881044904,20,638.0,False,,
620.0,20,578.0,11.115384615384615,6.312309061892041,20,709.0,0.28697315987135724,20,709.0,False,,
625.0,19,566.0,11.551020408163266,4.7348399934285474,19,715.0,0.21763162766241856,19,715.0,False,,
630.0,18,587.0,12.229166666666666,5.53552704952557,18,673.0,0.29713159500236175,18,673.0,False,,
635.0,21,659.0,14.644444444444444,3.2953002652738443,21,752.0,0.12949317368756952,21,752.0,False,,
640.0,23,751.0,15.326530612244898,4.712977309457607,23,834.0,0.1937716381410099,23,834.0,False,,
645.0,18,389.0,8.644444444444444,4.003970742016928,18,764.0,0.14656971292046417,18,764.0,False,,
650.0,17,271.0,5.530612244897959,5.557423607583571,17,559.0,0.3303715028264611,17,559.0,False,,
655.0,18,246.0,4.92,5.300856861006741,18,520.0,0.27343351876047656,18,520.0,False,,
660.0,21,297.0,6.1875,4.108982403582633,21,511.0,0.16380267316800917,21,511.0,False,,
665.0,27,327.0,6.673469387755102,3.274173724772602,27,598.0,0.12826305066026247,27,598.0,False,,
670.0,25,370.0,7.708333333333333,3.9080248114122456,25,663.0,0.13833129042271303,25,663.0,False,,
675.0,20,323.0,6.591836734693878,3.638337922234151,20,660.0,0.15055657706305625,20,660.0,False,,
680.0,21,368.0,7.829787234042553,3.8608217789840973,21,625.0,0.15830008455310368,21,625.0,False,,
685.0,24,378.0,7.411764705882353,3.976025718273575,24,663.0,0.18327397362395922,24,663.0,False,,
690.0,26,466.0,9.510204081632653,4.198446826733934,26,692.0,0.1809439943091477,26,692.0,False,,
695.0,25,485.0,9.7,3.1874359739843343,25,758.0,0.13492944765024675,25,758.0,False,,
700.0,27,462.0,9.428571428571429,3.321128589622085,27,777.0,0.10375347716798784,27,777.0,False,,
705.0,17,450.0,9.0,3.8477928748887638,17,828.0,0.16299035654283095,17,828.0,False,,
710.0,20,492.0,10.46808510638298,3.6638403329475597,20,888.0,0.14695400463047198,20,888.0,False,,
715.0,21,465.0,9.893617021276595,3.51527854533826,21,930.0,0.1459077258557621,21,930.0,False,,
720.0,26,564.0,12.26086956521739,2.689210970437878,26,970.0,0.04913564400132318,26,970.0,False,,
725.0,26,597.0,11.264150943396226,4.432970388199718,26,1004.0,0.23043750187393774,26,1004.0,False,,
730.0,21,564.0,11.28,4.293799958615734,21,957.0,0.21185563491445983,21,957.0,False,,
735.0,23,591.0,11.365384615384615,4.419897300203489,23,912.0,0.1666096175627777,23,912.0,False,,
740.0,19,630.0,13.125,5.259039563940154,19,870.0,0.20812553595459926,19,870.0,False,,
745.0,15,645.0,13.4375,5.297270811794084,15,929.0,0.2705046984595946,15,929.0,False,,
750.0,21,739.0,16.42222222222222,3.9400102344704737,21,1010.0,0.17249780969932701,21,1010.0,False,,
755.0,23,808.0,17.565217391304348,2.615908213838821,23,1064.0,0.11176428163479427,23,1064.0,False,,
760.0,19,870.0,17.058823529411764,4.112797834742152,19,1064.0,0.209774221042413,19,1064.0,False,,
765.0,14,692.0,13.056603773584905,4.400942905650102,14,1037.0,0.21874443905122345,14,1037.0,False,,
770.0,16,691.0,13.549019607843137,4.044222193718281,16,960.0,0.19120907523623684,16,960.0,False,,
775.0,22,738.0,14.470588235294118,3.279745573991651,22,1000.0,0.13473253970346147,22,1000.0,False,,
780.0,22,797.0,16.26530612244898,2.730047291159898,22,1009.0,0.08016974930713422,22,1009.0,False,,
785.0,21,828.0,15.923076923076923,3.5256234630816765,21,1056.0,0.1544519509602988,21,1056.0,False,,
790.0,23,901.0,19.170212765957448,3.2815490799576255,23,1110.0,0.12487032195793837,23,1110.0,False,,
795.0,21,948.0,16.928571428571427,4.714833950928187,21,1161.0,0.2423968994491432,21,1161.0,False,,
800.0,17,975.0,18.75,5.069793234468687,17,1135.0,0.2571793079204448,17,1135.0,False,,
805.0,12,1020.0,18.88888888888889,5.19021763945225,12,1135.0,0.2222778243808895,12,1135.0,False,,
810.0,20,1113.0,21.823529411764707,5.607029720144891,20,1179.0,0.2226131312768025,20,1179.0,False,,
815.0,16,290.0,6.170212765957447,5.008336471396894,16,821.0,0.23930830425288718,16,821.0,False,,
820.0,21,360.0,7.826086956521739,4.796541081405557,21,441.0,0.22297779607239854,21,441.0,False,,
825.0,20,424.0,9.02127659574468,4.1510661482083275,20,500.0,0.16811602385329916,20,500.0,False,,
830.0,18,481.0,9.431372549019608,5.414631298708938,18,544.0,0.2707897737447673,18,544.0,False,,
835.0,17,559.0,11.18,6.1770449227996105,17,584.0,0.2894597614604746,17,584.0,False,,
840.0,16,638.0,13.869565217391305,5.0913692794676715,16,646.0,0.1702912037292625,16,646.0,False,,
845.0,16,367.0,7.978260869565218,5.31793650184418,16,593.0,0.25305061822007024,16,593.0,False,,
850.0,15,343.0,7.795454545454546,5.1791699533894135,15,407.0,0.21136487240375212,15,407.0,False,,
855.0,19,406.0,9.227272727272727,4.7550192664922,19,483.0,0.2145109827568971,19,483.0,False,,
860.0,18,480.0,11.162790697674419,4.78644150130051,18,555.0,0.13877939193523625,18,555.0,False,,
865.0,15,220.0,4.888888888888889,4.916926825688746,15,505.0,0.2395503324322508,15,505.0,False,,
870.0,10,104.0,2.260869565217391,5.758918515317271,10,353.0,0.3398045658109289,10,353.0,False,,
875.0,12,130.0,2.9545454545454546,4.5571985969451525,12,393.0,0.23651615716042146,12,393.0,False,,
880.0,20,186.0,4.043478260869565,4.138553437553839,20,445.0,0.16495897879767107,20,445.0,False,,
885.0,17,226.0,5.136363636363637,3.844489160904818,17,456.0,0.12379766087304837,17,456.0,False,,
890.0,17,270.0,5.869565217391305,4.784886540765915,17,403.0,0.19825540481008147,17,403.0,False,,
895.0,19,331.0,7.6976744186046515,4.035023741609107,19,473.0,0.14356263451566664,19,473.0,False,,
900.0,19,397.0,9.232558139534884,4.106198257062582,19,539.0,0.1169179831387449,19,539.0,False,,
905.0,14,426.0,9.26086956521739,5.07732973146546,14,588.0,0.2433797440911105,14,588.0,False,,
910.0,17,492.0,10.933333333333334,4.486357772649785,17,619.0,0.19233599157668405,17,619.0,False,,
915.0,21,561.0,12.466666666666667,3.913368445707997,21,693.0,0.14529713014016077,21,693.0,False,,
920.0,20,632.0,14.044444444444444,4.721872318122268,20,759.0,0.1644831243306739,20,759.0,False,,
925.0,19,697.0,15.840909090909092,4.078377364988369,19,839.0,0.1599424897372638,19,839.0,False,,
930.0,19,780.0,18.13953488372093,3.5555603211015283,19,935.0,0.15158545327224582,19,935.0,False,,
935.0,20,857.0,20.902439024390244,3.1798504661169233,20,1012.0,0.1347368333702024,20,1012.0,False,,
940.0,20,921.0,18.79591836734694,4.696551012853194,20,1064.0,0.26588291157073907,20,1064.0,False,,
945.0,20,1005.0,20.510204081632654,5.172720609414565,20,1115.0,0.2275133411971507,20,1115.0,False,,
950.0,23,1099.0,21.54901960784314,4.767763972206397,23,1194.0,0.18937755238825402,23,1194.0,False,,
955.0,25,1218.0,27.066666666666666,4.807240023313392,25,1301.0,0.2244670588271899,25,1301.0,False,,
960.0,19,727.0,15.804347826086957,4.472067115678137,19,1156.0,0.24280871799223133,19,1156.0,False,,
965.0,15,318.0,7.066666666666666,4.936824122409262,15,750.0,0.24876280828838138,15,750.0,False,,
970.0,18,385.0,8.191489361702128,5.535265302414023,18,522.0,0.2424304060942154,18,522.0,False,,
975.0,20,350.0,7.142857142857143,4.855908914831144,20,507.0,0.21355162589537618,20,507.0,False,,
980.0,25,458.0,9.74468085106383,4.945140862492797,25,550.0,0.25906848320461906,25,550.0,False,,
985.0,23,466.0,10.130434782608695,3.9184676816546533,23,620.0,0.15754171064345962,23,620.0,False,,
990.0,20,451.0,9.595744680851064,4.948545660096856,20,645.0,0.2259918967237523,20,645.0,False,,
995.0,11,368.0,8.55813953488372,4.930902700967732,11,616.0,0.21149786971332443,11,616.0,False,,
1000.0,13,397.0,9.022727272727273,5.152632590994917,13,591.0,0.23183047262780523,13,591.0,False,,
1005.0,16,439.0,10.975,4.428563831104691,16,622.0,0.18052539615265814,16,622.0,False,,
1010.0,13,471.0,10.23913043478261,5.900709102035964,13,612.0,0.32545719846171417,13,612.0,False,,
1015.0,9,426.0,9.466666666666667,5.465844387611062,9,616.0,0.31325328818480425,9,616.0,False,,
1020.0,15,490.0,11.395348837209303,4.536041670436771,15,641.0,0.21177004097933091,15,641.0,False,,
1025.0,21,531.0,11.8,3.5654848823374583,21,691.0,0.14778921101739323,21,691.0,False,,
1030.0,16,559.0,12.704545454545455,4.415767108528876,16,697.0,0.1792539622989935,16,697.0,False,,
1035.0,17,626.0,13.911111111111111,5.929778920955823,17,686.0,0.23770326123075447,17,686.0,False,,
1040.0,15,695.0,16.951219512195124,6.554248640890048,15,724.0,0.28235423647477537,15,724.0,False,,
1045.0,13,705.0,16.3953488372093,5.822509192203965,13,754.0,0.3142408915105326,13,754.0,False,,
1050.0,16,778.0,19.45,5.679078755534289,16,807.0,0.29916111398943385,16,807.0,False,,
1055.0,14,820.0,20.0,4.244733369089832,14,870.0,0.20193980680645848,14,870.0,False,,
1060.0,19,891.0,22.275,4.490654567221167,19,927.0,0.1777607608987471,19,927.0,False,,
1065.0,17,970.0,23.658536585365855,6.132500303324394,17,1001.0,0.23057105821789037,17,1001.0,False,,
1070.0,13,784.0,20.63157894736842,5.05382257014323,13,958.0,0.2228408186515598,13,958.0,False,,
1075.0,15,811.0,21.342105263157894,5.468317649615744,15,876.0,0.2633855173860101,15,876.0,False,,
1080.0,13,118.0,3.3714285714285714,4.245762433967507,13,540.0,0.10118400215073496,13,540.0,False,,
1085.0,21,210.0,5.0,5.759774507356166,21,261.0,0.309002955719874,21,261.0,False,,
1090.0,17,223.0,5.575,5.097223817329884,17,323.0,0.2719356137569405,17,323.0,False,,
1095.0,18,223.0,5.186046511627907,4.8996289172120715,18,337.0,0.2064837210589193,18,337.0,False,,
1100.0,13,215.0,5.375,4.821591980793409,13,330.0,0.19381629324860525,13,330.0,False,,
1105.0,18,285.0,6.785714285714286,4.9718307299828375,18,389.0,0.20676900026379197,18,389.0,False,,
1110.0,23,391.0,10.289473684210526,3.4525847886589,23,495.0,0.12466418070523312,23,495.0,False,,
1115.0,23,439.0,11.864864864864865,2.245411573889781,23,566.0,0.1267410604392042,23,566.0,False,,
1120.0,19,477.0,11.357142857142858,4.568520867793876,19,589.0,0.23239293453632415,19,589.0,False,,
1125.0,18,541.0,11.76086956521739,5.095941868154036,18,681.0,0.2516523626504987,18,681.0,False,,
1130.0,25,634.0,14.409090909090908,3.6086711131779556,25,786.0,0.14523068762736793,25,786.0,False,,
1135.0,22,374.0,8.311111111111112,3.0361299106902004,22,759.0,0.1389938775966004,22,759.0,False,,
1140.0,20,260.0,5.909090909090909,3.667975644151181,20,631.0,0.1205440763906492,20,631.0,False,,
1145.0,21,256.0,5.446808510638298,4.150495940637737,21,625.0,0.18844012885672395,21,625.0,False,,
1150.0,17,222.0,5.045454545454546,3.9135562572232034,17,602.0,0.11516820752293755,17,602.0,False,,
1155.0,18,259.0,5.18,6.316784294982813,18,565.0,0.32763834358618227,18,565.0,False,,
1160.0,9,184.0,4.0,5.754561512042506,9,528.0,0.3444971479913297,9,528.0,False,,
1165.0,8,165.0,3.5869565217391304,5.703570290523913,8,416.0,0.2971623572079919,8,416.0,False,,
1170.0,16,192.0,4.173913043478261,4.448926138333932,16,419.0,0.1785094231405208,16,419.0,False,,
1175.0,15,234.0,5.086956521739131,4.485013836496246,15,424.0,0.17771726592842632,15,424.0,False,,
1180.0,15,303.0,7.046511627906977,5.334815823988907,15,416.0,0.21636111574752417,15,416.0,False,,
1185.0,13,312.0,7.428571428571429,4.707392849122385,13,456.0,0.21493123844823103,13,456.0,False,,
1190.0,21,399.0,8.673913043478262,5.133463134789946,21,516.0,0.25206688549408246,21,516.0,False,,
1195.0,21,255.0,5.795454545454546,4.3110259440293515,21,425.0,0.23661734275989083,21,425.0,False,,
1200.0,27,378.0,9.0,2.671178031809653,27,495.0,0.120886368121138,27,495.0,False,,
1205.0,29,331.0,7.195652173913044,2.6129858741842686,29,552.0,0.10647663349506484,29,552.0,False,,
1210.0,27,390.0,8.478260869565217,3.345644426049179,27,554.0,0.10848955746450675,27,554.0,False,,
1215.0,27,364.0,7.583333333333333,3.4692900720026043,27,591.0,0.11870881324970106,27,591.0,False,,
1220.0,22,262.0,5.695652173913044,3.9611924879336526,22,566.0,0.13797166008528156,22,566.0,False,,
1225.0,16,176.0,3.5918367346938775,4.384799742978307,16,601.0,0.22342240628797233,16,601.0,False,,
1230.0,16,167.0,3.4081632653061225,5.21263400158105,16,629.0,0.28271174654859743,16,629.0,False,,
1235.0,22,236.0,5.0212765957446805,3.931886242186435,22,721.0,0.1734516222382846,22,721.0,False,,
1240.0,32,373.0,7.612244897959184,2.2476582354499217,32,858.0,0.08409280732690332,32,858.0,False,,
1245.0,33,373.0,7.9361702127659575,1.5715040768731006,33,949.0,0.059351892158208,33,949.0,False,,
1250.0,36,525.0,10.5,2.535724702924554,36,1023.0,0.08582027551222898,36,1023.0,False,,
1255.0,35,539.0,10.78,2.668483294361918,35,1079.0,0.057169293754435385,35,1079.0,False,,
1260.0,25,423.0,9.0,2.66971595589575,25,1003.0,0.05783684446033133,25,1003.0,False,,
1265.0,21,350.0,6.862745098039215,5.57163820875833,21,884.0,0.24489501315227744,21,884.0,False,,
1270.0,14,285.0,6.0638297872340425,5.793093313548889,14,779.0,0.26522321991061304,14,779.0,False,,
1275.0,8,63.0,1.4318181818181819,5.5718297883080234,8,673.0,0.30226902808651457,8,673.0,False,,
1280.0,11,69.0,1.5681818181818181,5.9497393131209,11,584.0,0.29307416206434556,11,584.0,False,,
1285.0,11,91.0,2.022222222222222,4.871367907699678,11,544.0,0.2216921406796552,11,544.0,False,,
1290.0,10,116.0,2.4680851063829787,5.138726814595453,10,439.0,0.2143256976923245,10,439.0,False,,
1295.0,9,160.0,3.7209302325581395,5.328865438207664,9,301.0,0.1578646152371459,9,301.0,False,,
1300.0,11,213.0,4.346938775510204,7.416862500280525,11,258.0,0.40303894538523677,11,258.0,False,,
1305.0,7,94.0,2.1363636363636362,6.959294236818757,7,215.0,0.4129581631839354,7,215.0,False,,
1310.0,14,148.0,3.2888888888888888,5.656126002133807,14,182.0,0.2859681091404899,14,182.0,False,,
1315.0,18,197.0,4.4772727272727275,4.55950972315921,18,231.0,0.16229508180742455,18,231.0,False,,
1320.0,17,237.0,5.642857142857143,4.411693465969541,17,287.0,0.172953134307708,17,287.0,False,,
1325.0,13,296.0,6.883720930232558,6.039809463136512,13,328.0,0.24216805234212094,13,328.0,False,,
1330.0,13,328.0,7.809523809523809,4.879435038497898,13,360.0,0.20481346668181272,13,360.0,False,,
1335.0,20,414.0,9.627906976744185,4.214906333482799,20,446.0,0.2421548560955822,20,446.0,False,,
