step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
140.0,28,1538.0,40.473684210526315,3.0133095965840813,28,1538.0,0.11041458650853117,28,1538.0,False,,
145.0,29,1683.0,40.07142857142857,3.9594430033618524,29,1683.0,0.22934711772573757,29,1683.0,False,,
150.0,25,1766.0,39.24444444444445,3.461852235736499,25,1798.0,0.23628368672058675,25,1798.0,False,,
155.0,26,1891.0,42.022222222222226,3.806911422190166,26,1895.0,0.1899391176613086,26,1895.0,False,,
160.0,32,2035.0,39.90196078431372,4.28206055662876,32,2035.0,0.1520186618816272,32,2035.0,False,,
165.0,34,2203.0,46.87234042553192,3.4139492998500556,34,2203.0,0.09497234904665783,34,2203.0,False,,
170.0,32,2346.0,47.87755102040816,3.5229325902124176,32,2346.0,0.16098796222893574,32,2346.0,False,,
175.0,37,2518.0,57.22727272727273,1.9679863950483194,37,2518.0,0.074760180730151,37,2518.0,False,,
180.0,40,2711.0,57.680851063829785,1.6287805032498044,40,2711.0,0.07735587076050056,40,2711.0,False,,
185.0,37,2808.0,55.05882352941177,1.9735218352678536,37,2856.0,0.13444221717368574,37,2856.0,False,,
190.0,41,3008.0,54.69090909090909,2.7638596125141857,41,3008.0,0.12081153557183111,41,3008.0,False,,
195.0,43,3221.0,56.50877192982456,2.5319161764430613,43,3221.0,0.09048875452584729,43,3221.0,False,,
200.0,50,3451.0,61.625,1.2026995398838805,50,3451.0,0.06779407005813436,50,3451.0,False,,
205.0,49,3695.0,64.82456140350877,0.5263336391737301,49,3697.0,0.03267860079657107,49,3697.0,False,,
210.0,55,3958.0,64.88524590163935,1.0017209958419502,55,3958.0,0.05537317193637741,55,3958.0,False,,
215.0,50,3995.0,65.49180327868852,0.9021767286435488,50,4141.0,0.021796962142253306,50,4141.0,False,,
220.0,46,4011.0,55.708333333333336,3.29430851850715,46,4228.0,0.17836423492583056,46,4228.0,False,,
225.0,42,4131.0,58.183098591549296,2.7813480442351337,42,4439.0,0.13276260911363144,42,4439.0,False,,
230.0,47,4354.0,61.32394366197183,1.7117323492832817,47,4663.0,0.0791590805509778,47,4663.0,False,,
235.0,51,3365.0,48.768115942028984,0.8726696925545754,51,4485.0,0.024525478938199136,51,4485.0,False,,
240.0,47,1947.0,27.041666666666668,2.3142335067934607,47,3919.0,0.08609883939673954,47,3919.0,False,,
245.0,41,1099.0,15.47887323943662,1.9851486669308234,41,4042.0,0.053393842242173105,41,4042.0,False,,
250.0,31,489.0,6.887323943661972,2.9375449820747086,31,4009.0,0.12226658445948395,31,4009.0,False,,
255.0,27,256.0,3.5555555555555554,3.899897120295684,27,3979.0,0.17285790106369536,27,3979.0,False,,
260.0,27,328.0,4.373333333333333,4.744939760783793,27,4005.0,0.2222140847813191,27,4005.0,False,,
265.0,31,353.0,4.971830985915493,2.9509809103618294,31,3737.0,0.14538459039340107,31,3737.0,False,,
270.0,37,365.0,5.0,3.203299253264079,37,2800.0,0.1325524810215824,37,2800.0,False,,
275.0,32,401.0,5.728571428571429,3.6314250941675774,32,2347.0,0.11454920956570845,32,2347.0,False,,
280.0,27,366.0,5.228571428571429,3.3935850850948834,27,2429.0,0.15641819670843635,27,2429.0,False,,
285.0,23,361.0,5.553846153846154,3.25970857369189,23,2441.0,0.13941909862799032,23,2441.0,False,,
290.0,26,440.0,5.945945945945946,4.741477627229902,26,2455.0,0.22771052314498477,26,2455.0,False,,
295.0,23,237.0,3.16,4.205214075232456,23,2452.0,0.2095868501812832,23,2452.0,False,,
300.0,33,325.0,4.577464788732394,3.186395592146599,33,2413.0,0.13800473449751247,33,2413.0,False,,
305.0,44,393.0,5.458333333333333,2.0490506444940157,44,2290.0,0.058840625619861024,44,2290.0,False,,
310.0,44,418.0,6.057971014492754,2.1578282459450646,44,1931.0,0.07333894568752097,44,1931.0,False,,
315.0,42,488.0,6.777777777777778,3.079658175168863,42,1431.0,0.08412757572466233,42,1431.0,False,,
320.0,34,428.0,6.028169014084507,3.1467402953301002,34,1529.0,0.12308458315451352,34,1529.0,False,,
325.0,38,596.0,8.277777777777779,3.1637610799417364,38,1652.0,0.1316896769436276,38,1652.0,False,,
330.0,48,819.0,11.7,2.4604673984747203,48,1875.0,0.10119358768354184,48,1875.0,False,,
335.0,50,849.0,12.304347826086957,1.213996082322252,50,2022.0,0.06256853091229926,50,2022.0,False,,
340.0,52,773.0,11.042857142857143,1.7673563891164459,52,2093.0,0.062125901549956494,52,2093.0,False,,
345.0,46,659.0,9.152777777777779,1.9650134512250235,46,2205.0,0.047447903498656636,46,2205.0,False,,
350.0,45,722.0,10.46376811594203,1.7755759530198383,45,2440.0,0.07376442118277222,45,2440.0,False,,
355.0,41,669.0,9.985074626865671,1.2592875390512683,41,2394.0,0.0512618757307542,41,2394.0,False,,
360.0,38,566.0,8.202898550724637,1.7440865732670459,38,2149.0,0.05856363338401707,38,2149.0,False,,
365.0,36,500.0,6.329113924050633,3.5627005663298195,36,1914.0,0.13985551366071786,36,1914.0,False,,
370.0,38,581.0,7.644736842105263,4.007720480012175,38,1893.0,0.1764233402280223,38,1893.0,False,,
375.0,47,792.0,10.702702702702704,3.1472534851515896,47,2062.0,0.1176769624258828,47,2062.0,False,,
380.0,55,1053.0,15.26086956521739,1.6564634841983419,55,2323.0,0.04032355569837198,55,2323.0,False,,
385.0,54,1101.0,16.93846153846154,0.9091859941747602,54,2440.0,0.03024890478755839,54,2440.0,False,,
390.0,47,1006.0,15.476923076923077,1.9594077571317865,47,2315.0,0.060803489401299156,47,2315.0,False,,
395.0,37,813.0,12.507692307692308,2.399139440141499,37,2394.0,0.0671829369753864,37,2394.0,False,,
400.0,22,528.0,7.880597014925373,4.056218675105464,22,2256.0,0.18785049359262967,22,2256.0,False,,
405.0,23,483.0,7.430769230769231,4.329702671849465,23,2170.0,0.17973670367089273,23,2170.0,False,,
410.0,30,614.0,9.303030303030303,3.790695284335978,30,2203.0,0.11634645027679236,30,2203.0,False,,
415.0,41,795.0,12.619047619047619,2.338569313758471,41,2384.0,0.04342203372724903,41,2384.0,False,,
420.0,49,1024.0,17.066666666666666,1.1975947058739005,49,2613.0,0.011818999017721913,49,2613.0,False,,
425.0,50,1253.0,21.982456140350877,0.7714646092977024,50,2846.0,0.04392853631758179,50,2846.0,False,,
430.0,50,1503.0,26.36842105263158,1.4656206394204692,50,3085.0,0.03522613302117774,50,3085.0,False,,
435.0,45,1244.0,19.138461538461538,2.852967590105097,45,3135.0,0.1403124507120065,45,3135.0,False,,
440.0,40,1219.0,19.661290322580644,3.4084185654166865,40,3031.0,0.15371781833302714,40,3031.0,False,,
445.0,43,1425.0,22.983870967741936,2.8549351841100297,43,3177.0,0.07495336313482269,43,3177.0,False,,
450.0,50,1659.0,28.603448275862068,1.5919084586575147,50,3411.0,0.037016614147280906,50,3411.0,False,,
455.0,45,1550.0,28.703703703703702,0.8095664389130343,45,3392.0,0.0306478169186087,45,3392.0,False,,
460.0,38,1259.0,22.89090909090909,2.420535702713358,38,3095.0,0.0934805472309871,38,3095.0,False,,
465.0,32,953.0,17.327272727272728,2.821266071913226,32,3142.0,0.09638293746585626,32,3142.0,False,,
470.0,31,642.0,11.263157894736842,2.6803490557624774,31,3295.0,0.1507027032352603,31,3295.0,False,,
475.0,25,363.0,6.722222222222222,2.482051095955865,25,3355.0,0.16782849444411965,25,3355.0,False,,
480.0,31,487.0,8.39655172413793,2.163687831980564,31,3404.0,0.07334601094580259,31,3404.0,False,,
485.0,34,553.0,9.065573770491802,2.118134099836931,34,3304.0,0.05641555461701501,34,3304.0,False,,
490.0,37,594.0,10.067796610169491,2.646328763506739,37,2830.0,0.06736088873731248,37,2830.0,False,,
495.0,32,641.0,10.864406779661017,4.047804629530951,32,2387.0,0.1190776369286414,32,2387.0,False,,
500.0,19,350.0,6.481481481481482,4.003424942566279,19,2317.0,0.17196320326265288,19,2317.0,False,,
505.0,15,132.0,2.4,5.282206848320938,15,1993.0,0.2772327275652646,15,1993.0,False,,
510.0,17,175.0,2.9661016949152543,4.870540413077955,17,1836.0,0.2415014566457427,17,1836.0,False,,
515.0,15,215.0,3.7719298245614037,4.294293194532004,15,1367.0,0.19410328263812238,15,1367.0,False,,
520.0,20,295.0,5.086206896551724,4.222902500088005,20,992.0,0.15126207884400525,20,992.0,False,,
525.0,19,326.0,5.821428571428571,3.596430234709739,19,990.0,0.14774837456428935,19,990.0,False,,
530.0,23,403.0,7.60377358490566,4.023398834746758,23,983.0,0.1824092295133832,23,983.0,False,,
535.0,30,535.0,9.727272727272727,3.349711970953541,30,1094.0,0.1026493141630499,30,1094.0,False,,
540.0,35,661.0,12.018181818181818,2.029543088956992,35,1220.0,0.04917042510876063,35,1220.0,False,,
545.0,43,862.0,14.862068965517242,1.863654240924114,43,1421.0,0.10591953615175312,43,1421.0,False,,
550.0,43,716.0,11.933333333333334,1.6357083749323396,43,1498.0,0.07587874988582036,43,1498.0,False,,
555.0,39,671.0,11.183333333333334,2.311028050448706,39,1467.0,0.09362405646813156,39,1467.0,False,,
560.0,39,669.0,11.15,2.4522584181337397,39,1391.0,0.06621549171932432,39,1391.0,False,,
565.0,34,542.0,9.344827586206897,3.059403389937327,34,1190.0,0.09615030438481659,34,1190.0,False,,
570.0,29,470.0,8.545454545454545,4.3479429168849,29,1048.0,0.130544594054143,29,1048.0,False,,
575.0,20,339.0,6.78,5.1779982635291875,20,993.0,0.1773256683691485,20,993.0,False,,
580.0,17,302.0,5.592592592592593,7.495308609151176,17,908.0,0.3812298224452548,17,908.0,False,,
585.0,12,240.0,4.8,6.156103055909785,12,855.0,0.35465738966559807,12,855.0,False,,
590.0,12,161.0,3.0961538461538463,4.6392807366489945,12,719.0,0.23488754587424274,12,719.0,False,,
595.0,22,221.0,3.9464285714285716,3.8036313967100313,22,723.0,0.17865369345103277,22,723.0,False,,
600.0,23,279.0,4.894736842105263,3.3413447268137926,23,691.0,0.10918767477812456,23,691.0,False,,
605.0,22,365.0,6.293103448275862,4.185645962725807,22,614.0,0.1351178991784877,22,614.0,False,,
610.0,16,377.0,6.8545454545454545,3.782157624725001,16,593.0,0.144027379961012,16,593.0,False,,
615.0,16,407.0,7.4,5.064580122120776,16,552.0,0.27210898033164554,16,552.0,False,,
620.0,22,506.0,8.87719298245614,4.978175143797299,22,613.0,0.24402165615655322,22,613.0,False,,
625.0,29,637.0,10.796610169491526,3.091908474005386,29,730.0,0.0890766765010231,29,730.0,False,,
630.0,38,740.0,12.758620689655173,2.2163749942315922,38,835.0,0.057112699561204294,38,835.0,False,,
635.0,43,941.0,17.10909090909091,1.3243525827586462,43,1038.0,0.024922072647230124,43,1038.0,False,,
640.0,52,1181.0,21.089285714285715,0.9971397535621046,52,1280.0,0.0363778016938534,52,1280.0,False,,
645.0,46,1241.0,22.98148148148148,0.8666977543615546,46,1403.0,0.0488605240499216,46,1403.0,False,,
650.0,37,1183.0,19.080645161290324,3.5508321698131193,37,1469.0,0.17903532930890995,37,1469.0,False,,
655.0,28,1074.0,17.322580645161292,4.167970945345515,28,1574.0,0.19598066588398827,28,1574.0,False,,
660.0,27,987.0,17.31578947368421,2.7579414833938602,27,1706.0,0.07540267337321693,27,1706.0,False,,
665.0,33,1019.0,17.87719298245614,2.5117079232617336,33,1856.0,0.0975056783085855,33,1856.0,False,,
670.0,32,1109.0,19.45614035087719,1.5321553001260437,32,1933.0,0.07511452623042432,32,1933.0,False,,
675.0,31,1165.0,19.74576271186441,2.2066520997027665,31,1921.0,0.08651041348001906,31,1921.0,False,,
680.0,31,1224.0,20.4,2.4946044506570213,31,2045.0,0.08667831293847131,31,2045.0,False,,
685.0,32,1325.0,21.721311475409838,2.6274273094368845,32,2206.0,0.1360415883443988,32,2206.0,False,,
690.0,30,1415.0,23.583333333333332,2.4940300809270455,30,2334.0,0.15500899483292793,30,2334.0,False,,
695.0,40,1589.0,26.049180327868854,1.537768905645203,40,2506.0,0.06337628856208682,40,2506.0,False,,
700.0,41,1013.0,15.828125,1.9543374695559907,41,2435.0,0.053576062076842075,41,2435.0,False,,
705.0,40,550.0,8.73015873015873,2.6095206651336835,40,2022.0,0.07376405321862525,40,2022.0,False,,
710.0,40,649.0,10.46774193548387,3.3042231339817327,40,2103.0,0.0977785055169018,40,2103.0,False,,
715.0,45,861.0,15.654545454545454,1.271292806961761,45,2315.0,0.04596043612258727,45,2315.0,False,,
720.0,50,1101.0,20.38888888888889,0.5656151886832482,50,2555.0,0.010176968349083385,50,2555.0,False,,
725.0,52,1356.0,22.6,1.6574180107091459,52,2810.0,0.11931755972762957,52,2810.0,False,,
730.0,50,1601.0,26.683333333333334,1.232111775201241,50,3055.0,0.07823826169816535,50,3055.0,False,,
735.0,55,1865.0,30.080645161290324,1.3410699222178812,55,3319.0,0.0344111571680968,55,3319.0,False,,
740.0,50,1971.0,31.79032258064516,1.674737379639018,50,3376.0,0.046011836847250756,50,3376.0,False,,
745.0,41,1998.0,33.3,2.104029759728599,41,3250.0,0.08331858079016363,41,3250.0,False,,
750.0,38,1790.0,29.833333333333332,2.69386143386707,38,3163.0,0.08183710976889166,38,3163.0,False,,
755.0,33,1311.0,23.836363636363636,2.596649015212368,33,2910.0,0.0735638851735944,33,2910.0,False,,
760.0,29,958.0,16.23728813559322,4.753200755887225,29,2451.0,0.19164692293592878,29,2451.0,False,,
765.0,17,534.0,10.075471698113208,4.228464847658923,17,2525.0,0.22585875722078422,17,2525.0,False,,
770.0,22,262.0,5.137254901960785,3.769404221366765,22,2606.0,0.16873846738062834,22,2606.0,False,,
775.0,28,388.0,7.461538461538462,2.896685609168085,28,2732.0,0.1147702952856615,28,2732.0,False,,
780.0,34,552.0,10.222222222222221,1.7827633484005876,34,2896.0,0.07011604387109995,34,2896.0,False,,
785.0,34,634.0,11.527272727272727,1.2963082857565098,34,2842.0,0.06022360528432809,34,2842.0,False,,
790.0,33,662.0,11.821428571428571,2.22903760656256,33,2565.0,0.08048895114093345,33,2565.0,False,,
795.0,31,720.0,11.25,4.758689496758523,31,2067.0,0.2147797920190096,31,2067.0,False,,
800.0,22,738.0,12.508474576271187,4.372816681438047,22,2180.0,0.22951616856792756,22,2180.0,False,,
805.0,25,801.0,14.052631578947368,3.422570286573576,25,2285.0,0.15045230335141202,25,2285.0,False,,
810.0,28,599.0,10.327586206896552,2.5227845891146345,28,2206.0,0.1173386084081681,28,2206.0,False,,
815.0,25,351.0,5.85,3.10097472101626,25,1989.0,0.13162488993550747,25,1989.0,False,,
820.0,32,288.0,4.721311475409836,2.4577917247937173,32,1962.0,0.08670948041964167,32,1962.0,False,,
825.0,44,480.0,8.135593220338983,1.7214044617937383,44,2131.0,0.03424270448746147,44,2131.0,False,,
830.0,47,555.0,8.80952380952381,2.2656317708957823,47,2121.0,0.10709939125619516,47,2121.0,False,,
835.0,37,522.0,8.847457627118644,2.946794397287776,37,1895.0,0.14981071140648847,37,1895.0,False,,
840.0,31,509.0,8.627118644067796,3.507786944787272,31,1468.0,0.09153108323218424,31,1468.0,False,,
845.0,22,399.0,7.125,3.6527708047860306,22,1555.0,0.16381395103558205,22,1555.0,False,,
850.0,23,385.0,7.549019607843137,3.6683502115436544,23,1629.0,0.15503859382247678,23,1629.0,False,,
855.0,24,464.0,8.592592592592593,3.331168179336156,24,1545.0,0.13919483876026761,24,1545.0,False,,
860.0,21,525.0,9.375,3.882953367112601,21,1496.0,0.1542145757003542,21,1496.0,False,,
865.0,19,596.0,9.933333333333334,4.901286995352326,19,1368.0,0.2149284317392344,19,1368.0,False,,
870.0,18,680.0,11.525423728813559,5.64472658850308,18,1341.0,0.29294007698099905,18,1341.0,False,,
875.0,17,736.0,13.62962962962963,4.9126337805658755,17,1360.0,0.2467303384651715,17,1360.0,False,,
880.0,25,847.0,15.685185185185185,3.8665997211958523,25,1463.0,0.17331006183083425,25,1463.0,False,,
885.0,32,1000.0,18.181818181818183,2.764886638787774,32,1616.0,0.1377899909395017,32,1616.0,False,,
890.0,39,1179.0,20.32758620689655,1.9258590641259252,39,1795.0,0.09761050336893592,39,1795.0,False,,
895.0,38,1279.0,20.9672131147541,1.4086577317763689,38,1911.0,0.06124377641241065,38,1911.0,False,,
900.0,35,1328.0,21.770491803278688,2.2095343177062956,35,1935.0,0.05632207547443302,35,1935.0,False,,
905.0,37,1427.0,21.29850746268657,4.162733767709496,37,1985.0,0.16065226844554673,37,1985.0,False,,
910.0,29,1484.0,23.555555555555557,3.434669803845195,29,2126.0,0.13903966498129852,29,2126.0,False,,
915.0,32,1611.0,26.40983606557377,3.245103484940664,32,2280.0,0.1313135174286046,32,2280.0,False,,
920.0,36,1703.0,27.918032786885245,2.3360882809253494,36,2372.0,0.09847454032994708,36,2372.0,False,,
925.0,42,1898.0,30.126984126984127,1.563339590110705,42,2568.0,0.09018986227653344,42,2568.0,False,,
930.0,43,2018.0,31.046153846153846,1.186151263361207,43,2732.0,0.05003455616503167,43,2732.0,False,,
935.0,42,2094.0,32.215384615384615,1.7889548567695002,42,2831.0,0.05712537835131695,42,2831.0,False,,
940.0,40,2180.0,29.863013698630137,3.0893979150904123,40,3016.0,0.14958338410216243,40,3016.0,False,,
945.0,38,2285.0,33.60294117647059,2.0967387830144344,38,3208.0,0.09984749136474882,38,3208.0,False,,
950.0,44,2444.0,35.42028985507246,2.086428909069188,44,3413.0,0.08894010741825674,44,3413.0,False,,
955.0,51,2684.0,38.34285714285714,1.2022082728310561,51,3653.0,0.04928405198802401,51,3653.0,False,,
960.0,59,2962.0,43.55882352941177,0.2917427373197432,59,3933.0,0.008288586821161507,59,3933.0,False,,
965.0,62,2411.0,33.95774647887324,0.7343650102222111,62,3821.0,0.03980499322907633,62,3821.0,False,,
970.0,53,1375.0,19.366197183098592,1.7849869200159127,53,3332.0,0.06052290260761097,53,3332.0,False,,
975.0,41,841.0,10.922077922077921,2.9552829628640622,41,3102.0,0.1268379034006179,41,3102.0,False,,
980.0,34,619.0,8.71830985915493,2.756086720612042,34,3053.0,0.12127961294596015,34,3053.0,False,,
985.0,28,412.0,5.802816901408451,2.481746626147437,28,3149.0,0.1018624663505719,28,3149.0,False,,
990.0,35,343.0,5.119402985074627,2.3975128324924975,35,3242.0,0.09482873018419048,35,3242.0,False,,
995.0,37,358.0,5.507692307692308,2.2471518516858655,37,3420.0,0.07614022865362818,37,3420.0,False,,
1000.0,39,427.0,6.188405797101449,1.860636702680405,39,3267.0,0.06313888249118871,39,3267.0,False,,
1005.0,38,438.0,6.7384615384615385,2.465419644594299,38,2838.0,0.07886279861616519,38,2838.0,False,,
1010.0,40,508.0,7.055555555555555,2.81214409655619,40,3027.0,0.14919067983443077,40,3027.0,False,,
1015.0,52,747.0,11.149253731343284,1.3128519901203533,52,3266.0,0.09828411654879513,52,3266.0,False,,
1020.0,56,1019.0,15.208955223880597,0.4356670231527615,56,3538.0,0.020587422845592333,56,3538.0,False,,
1025.0,59,1091.0,15.81159420289855,0.8662618688787507,59,3653.0,0.03771717298106054,59,3653.0,False,,
1030.0,51,1038.0,15.043478260869565,1.8212145830044852,51,3566.0,0.049656086746557505,51,3566.0,False,,
1035.0,41,855.0,12.214285714285714,2.5031037819173574,41,3643.0,0.09004019614525434,41,3643.0,False,,
1040.0,34,702.0,10.477611940298507,2.8859383497018167,34,3750.0,0.09814132281405129,34,3750.0,False,,
1045.0,36,704.0,10.507462686567164,2.7437679013486336,36,3905.0,0.1206031751056724,36,3905.0,False,,
1050.0,45,919.0,13.128571428571428,2.0095957483889726,45,4120.0,0.09163939669905191,45,4120.0,False,,
1055.0,49,1051.0,15.686567164179104,0.7704348353784103,49,4146.0,0.033248093673596095,49,4146.0,False,,
1060.0,49,1144.0,16.34285714285714,1.8848706570560685,49,3979.0,0.06658803252408337,49,3979.0,False,,
1065.0,41,932.0,13.314285714285715,2.26791555882273,41,3836.0,0.08219033748620205,41,3836.0,False,,
1070.0,31,490.0,7.313432835820896,2.689821342171315,31,3378.0,0.1161371091150694,31,3378.0,False,,
1075.0,23,253.0,3.8333333333333335,4.132504572579563,23,2804.0,0.15807806121128298,23,2804.0,False,,
1080.0,32,391.0,5.924242424242424,2.759408242311733,32,2942.0,0.09100616505489968,32,2942.0,False,,
1085.0,45,591.0,8.82089552238806,1.8990298146876325,45,3142.0,0.12427518494504211,45,3142.0,False,,
1090.0,58,852.0,12.529411764705882,0.6653541081696097,58,3403.0,0.033727911828730965,58,3403.0,False,,
1095.0,66,1174.0,16.771428571428572,0.8430533258426023,66,3725.0,0.02829669291547909,66,3725.0,False,,
1100.0,60,1223.0,17.47142857142857,0.8950997246889281,60,3935.0,0.023827498363540665,60,3935.0,False,,
1105.0,55,1407.0,20.1,1.8901310923006032,55,4050.0,0.07024871257227881,55,4050.0,False,,
1110.0,55,1682.0,24.02857142857143,2.666500444107209,55,4230.0,0.04449858539589593,55,4230.0,False,,
1115.0,56,1958.0,29.666666666666668,1.8603428217669251,56,4506.0,0.03336277540149416,56,4506.0,False,,
1120.0,56,2238.0,33.90909090909091,1.5263524890753897,56,4786.0,0.08137525312280365,56,4786.0,False,,
1125.0,53,2267.0,35.421875,0.9339115721643293,53,4815.0,0.053861348876977556,53,4815.0,False,,
1130.0,48,2125.0,32.196969696969695,2.019308600862777,48,4652.0,0.07837604823831797,48,4652.0,False,,
1135.0,40,1867.0,28.28787878787879,2.7314981098848854,40,4450.0,0.100959274674559,40,4450.0,False,,
1140.0,35,1385.0,22.338709677419356,2.4523758823400055,35,4008.0,0.056726968868216786,35,4008.0,False,,
1145.0,34,1045.0,17.131147540983605,3.858151911128175,34,3263.0,0.11227841192645344,34,3263.0,False,,
1150.0,22,479.0,8.553571428571429,3.503909821869755,22,3341.0,0.14817459910457312,22,3341.0,False,,
1155.0,22,261.0,4.423728813559322,4.695926164759818,22,3366.0,0.26795727630826144,22,3366.0,False,,
1160.0,23,233.0,3.819672131147541,4.149676802099286,23,3245.0,0.22169085674604952,23,3245.0,False,,
1165.0,22,179.0,2.796875,3.497625223159982,22,3026.0,0.13592273371257763,22,3026.0,False,,
1170.0,28,209.0,3.4262295081967213,2.954479775417639,28,2770.0,0.10986221946610414,28,2770.0,False,,
1175.0,32,213.0,3.6724137931034484,2.3750240976497374,32,2303.0,0.062220519327017075,32,2303.0,False,,
1180.0,30,229.0,3.9482758620689653,2.815420714608318,30,2436.0,0.09911653863348777,30,2436.0,False,,
1185.0,27,270.0,5.09433962264151,2.504912067400837,27,2561.0,0.09701047300704889,27,2561.0,False,,
1190.0,24,238.0,4.103448275862069,3.6772172848846707,24,2535.0,0.1804901300302437,24,2535.0,False,,
1195.0,26,279.0,4.65,4.073116543130739,26,2436.0,0.1759157111743104,26,2436.0,False,,
1200.0,32,429.0,7.660714285714286,3.358493758681394,32,2496.0,0.06740707379947988,32,2496.0,False,,
1205.0,36,464.0,8.285714285714286,2.4592678783265143,36,2348.0,0.054160072110001706,36,2348.0,False,,
1210.0,30,417.0,8.176470588235293,3.019983193897409,30,1826.0,0.08103085754666328,30,1826.0,False,,
1215.0,23,356.0,7.12,3.45376952136422,23,1933.0,0.12570774546037103,23,1933.0,False,,
1220.0,20,297.0,6.6,2.839360344507716,20,2029.0,0.12044210362936039,20,2029.0,False,,
1225.0,15,251.0,5.122448979591836,3.7204472159699384,15,1843.0,0.2182783843654777,15,1843.0,False,,
1230.0,12,274.0,5.372549019607843,4.495991964606436,12,1445.0,0.26649707811288675,12,1445.0,False,,
1235.0,12,319.0,6.018867924528302,3.808879474238427,12,1389.0,0.1943591048731933,12,1389.0,False,,
1240.0,20,402.0,7.584905660377358,2.870648767392116,20,1476.0,0.10781292364870677,20,1476.0,False,,
1245.0,21,295.0,5.9,2.4588495032101223,21,1488.0,0.10462473420316463,21,1488.0,False,,
1250.0,23,361.0,6.811320754716981,3.2180206656139667,23,1477.0,0.11932037421027686,23,1477.0,False,,
1255.0,29,391.0,7.377358490566038,2.5004911631848885,29,1371.0,0.06999304046570856,29,1371.0,False,,
1260.0,29,398.0,7.803921568627451,2.597704574216067,29,1049.0,0.06423317553373012,29,1049.0,False,,
1265.0,21,363.0,6.6,4.137527820692142,21,1076.0,0.19606605812394182,21,1076.0,False,,
1270.0,17,360.0,7.0588235294117645,4.551195133619717,17,1133.0,0.2095366368208633,17,1133.0,False,,
1275.0,18,383.0,7.66,3.7468925364234758,18,1212.0,0.11822523856493658,18,1212.0,False,,
1280.0,22,420.0,8.571428571428571,2.6674607584899857,22,1203.0,0.09509280827527244,22,1203.0,False,,
1285.0,21,433.0,8.83673469387755,2.9594268831363233,21,1071.0,0.1079882130742051,21,1071.0,False,,
