step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
280.0,20,307.0,6.26530612244898,3.83556849289186,20,824.0,0.16313283512971827,20,824.0,False,,
285.0,22,371.0,8.244444444444444,2.5917260064822085,22,922.0,0.13448741366435096,22,922.0,False,,
290.0,30,508.0,9.76923076923077,2.938503174128099,30,1059.0,0.21433180756769835,30,1059.0,False,,
295.0,30,598.0,10.678571428571429,2.941132530716519,30,1082.0,0.20851651191739057,30,1082.0,False,,
300.0,33,645.0,10.75,2.0516221591608583,33,1033.0,0.07940461909321062,33,1033.0,False,,
305.0,30,485.0,7.578125,2.3273958676991864,30,1067.0,0.08549351226125255,30,1067.0,False,,
310.0,28,547.0,9.116666666666667,2.6945945922883054,28,1055.0,0.0915039864092874,28,1055.0,False,,
315.0,29,613.0,10.216666666666667,2.8918110124030076,29,1102.0,0.10194548111463735,29,1102.0,False,,
320.0,27,690.0,11.5,2.8975947126957853,27,1096.0,0.09294703386916456,27,1096.0,False,,
325.0,25,774.0,12.688524590163935,4.373809056347749,25,1060.0,0.16626801464791113,25,1060.0,False,,
330.0,25,883.0,14.716666666666667,5.221322493239941,25,1071.0,0.23171831642655294,25,1071.0,False,,
335.0,21,914.0,16.618181818181817,4.883228750730296,21,1093.0,0.2383748188274926,21,1093.0,False,,
340.0,30,1046.0,19.01818181818182,3.0333496222546925,30,1225.0,0.16732835014306247,30,1225.0,False,,
345.0,34,1112.0,19.50877192982456,1.8438790582662994,34,1326.0,0.09078955512153936,34,1326.0,False,,
350.0,40,1293.0,21.19672131147541,2.3483754567171,40,1466.0,0.0929085418703042,40,1466.0,False,,
355.0,41,1402.0,21.56923076923077,2.118557278280152,41,1595.0,0.04450704476651877,41,1595.0,False,,
360.0,41,1475.0,23.41269841269841,2.318992209392367,41,1683.0,0.04605494414591923,41,1683.0,False,,
365.0,36,1551.0,22.808823529411764,4.417412877285784,36,1739.0,0.18532848156289147,36,1739.0,False,,
370.0,29,1605.0,25.078125,4.867500417431175,29,1801.0,0.2049037520647294,29,1801.0,False,,
375.0,21,959.0,15.983333333333333,4.1805468371408745,21,1643.0,0.20388826138091207,21,1643.0,False,,
380.0,21,282.0,4.779661016949152,3.938476185575324,21,1293.0,0.18028175935945615,21,1293.0,False,,
385.0,20,134.0,2.126984126984127,4.848514207865053,20,864.0,0.21608161394150824,20,864.0,False,,
390.0,25,209.0,3.265625,3.6247233205177634,25,944.0,0.15052522896049275,25,944.0,False,,
395.0,37,363.0,5.854838709677419,1.8447091775845978,37,1099.0,0.04290017301827116,37,1099.0,False,,
400.0,47,486.0,7.476923076923077,1.6641715184870411,47,1268.0,0.09418004524452472,47,1268.0,False,,
405.0,55,740.0,11.5625,1.5791475245650513,55,1480.0,0.06123128715541581,55,1480.0,False,,
410.0,51,904.0,13.696969696969697,1.5207768673009674,51,1577.0,0.04966817838812833,51,1577.0,False,,
415.0,45,1003.0,16.177419354838708,1.9024162202190604,45,1539.0,0.06148407127490801,45,1539.0,False,,
420.0,39,930.0,15.0,2.3797664473760274,39,1580.0,0.06544618247242392,39,1580.0,False,,
425.0,33,715.0,11.916666666666666,2.9022152589898185,33,1546.0,0.09274164679055066,33,1546.0,False,,
430.0,31,591.0,10.553571428571429,3.492827579074335,31,1403.0,0.08398738144173588,31,1403.0,False,,
435.0,22,327.0,5.360655737704918,4.67574673077306,22,1491.0,0.2491062651359166,22,1491.0,False,,
440.0,22,265.0,4.818181818181818,4.055662244121413,22,1553.0,0.2262259602415181,22,1553.0,False,,
445.0,23,340.0,5.762711864406779,3.436991249953802,23,1556.0,0.18950628636253616,23,1556.0,False,,
450.0,26,420.0,7.11864406779661,2.4544427584243858,26,1460.0,0.09662924418114197,26,1460.0,False,,
455.0,25,515.0,8.442622950819672,2.3145468668648963,25,1583.0,0.07096054279681471,25,1583.0,False,,
460.0,30,648.0,10.62295081967213,2.1210341506639896,30,1713.0,0.08285153103605321,30,1713.0,False,,
465.0,32,757.0,12.830508474576272,1.7302876050433111,32,1751.0,0.057734351593793316,32,1751.0,False,,
470.0,27,846.0,13.21875,3.3780089806972993,27,1704.0,0.16760520757001884,27,1704.0,False,,
475.0,26,959.0,14.753846153846155,2.9278940729482303,26,1792.0,0.11851529905754059,26,1792.0,False,,
480.0,35,1106.0,17.838709677419356,1.938120465454343,35,1952.0,0.09758729577321645,35,1952.0,False,,
485.0,39,1287.0,20.758064516129032,1.6228104004874628,39,2136.0,0.06063676595623814,39,2136.0,False,,
490.0,39,1414.0,22.09375,1.2708877916602364,39,2219.0,0.04457498562294406,39,2219.0,False,,
495.0,38,1507.0,22.833333333333332,2.1860670913495333,38,2140.0,0.0707239449721881,38,2140.0,False,,
500.0,39,1644.0,24.53731343283582,3.1548550303315768,39,2094.0,0.07544631202454015,39,2094.0,False,,
505.0,33,1761.0,25.897058823529413,4.816846206317452,33,2184.0,0.21635923666727266,33,2184.0,False,,
510.0,30,1887.0,29.03076923076923,5.463428935592568,30,2281.0,0.24722074213686523,30,2281.0,False,,
515.0,31,2042.0,32.41269841269841,5.651318811894778,31,2400.0,0.28801671421778335,31,2400.0,False,,
520.0,35,2208.0,34.5,4.844949511123504,35,2523.0,0.20188406685698068,35,2523.0,False,,
525.0,39,2393.0,38.596774193548384,4.3876042791166086,39,2676.0,0.16732493034233734,39,2676.0,False,,
530.0,39,2588.0,41.07936507936508,4.406702081578592,39,2871.0,0.1861329943211583,39,2871.0,False,,
535.0,41,2787.0,44.23809523809524,4.00088673460945,41,3070.0,0.1682733335163233,41,3070.0,False,,
540.0,41,2992.0,46.75,4.0676949411395835,41,3275.0,0.17289918055785153,41,3275.0,False,,
545.0,41,3197.0,44.40277777777778,4.874702266256016,41,3480.0,0.22427861387223963,41,3480.0,False,,
550.0,43,3412.0,48.056338028169016,4.623620559421116,43,3695.0,0.19345939274623128,43,3695.0,False,,
555.0,41,3336.0,45.6986301369863,3.465759179569332,41,3694.0,0.14747946174311835,41,3694.0,False,,
560.0,50,3571.0,51.01428571428571,2.2730271045558013,50,3854.0,0.1035507290685351,50,3854.0,False,,
565.0,49,3793.0,51.25675675675676,1.8984732022169235,49,4094.0,0.08750648109565419,49,4094.0,False,,
570.0,47,4013.0,54.229729729729726,2.087605774138332,47,4316.0,0.09271206267718382,47,4316.0,False,,
575.0,46,4242.0,53.69620253164557,3.180486994739629,46,4531.0,0.10424535674732406,46,4531.0,False,,
580.0,46,4472.0,53.87951807228916,4.215632394088359,46,4755.0,0.19477693287052603,46,4755.0,False,,
585.0,46,4702.0,60.282051282051285,4.294718094126964,46,4985.0,0.20854284209668053,46,4985.0,False,,
590.0,42,4583.0,59.51948051948052,3.168022602306264,42,5070.0,0.14537169571540054,42,5070.0,False,,
595.0,47,4729.0,63.053333333333335,2.910041426861135,47,5091.0,0.09807842759708175,47,5091.0,False,,
600.0,48,4937.0,66.71621621621621,2.0452211314947943,48,5322.0,0.07041484578044212,48,5322.0,False,,
605.0,47,5149.0,73.55714285714286,1.9443027154782961,47,5547.0,0.05308621161469043,47,5547.0,False,,
610.0,47,5377.0,74.68055555555556,3.4291942911741224,47,5758.0,0.11098065860095183,47,5758.0,False,,
615.0,46,5558.0,77.19444444444444,3.2375968261524966,46,5941.0,0.13696908585556042,46,5941.0,False,,
620.0,51,5802.0,82.88571428571429,2.303675468156932,51,6185.0,0.11956968768846618,51,6185.0,False,,
625.0,59,6082.0,89.44117647058823,1.0742960252779696,59,6465.0,0.049660820140302604,59,6465.0,False,,
630.0,64,6392.0,91.31428571428572,0.7585604440930095,64,6775.0,0.053392472851750535,64,6775.0,False,,
635.0,60,6506.0,92.94285714285714,0.6520945169817933,60,6953.0,0.035674885660348335,60,6953.0,False,,
640.0,60,6755.0,91.28378378378379,1.8982262857389423,60,7102.0,0.07318556077936654,60,7102.0,False,,
645.0,57,6886.0,93.05405405405405,1.6432724069883542,57,7324.0,0.020929898594937574,57,7324.0,False,,
650.0,51,6917.0,89.83116883116882,3.001294789770506,51,7476.0,0.13881232034466795,51,7476.0,False,,
655.0,43,7034.0,91.35064935064935,3.7792876444616055,43,7576.0,0.1525111514704064,43,7576.0,False,,
660.0,36,5784.0,77.12,3.201613763863723,36,7174.0,0.1369438767144232,36,7174.0,False,,
665.0,38,3637.0,51.225352112676056,2.7000357520451157,38,6296.0,0.11781586559009227,38,6296.0,False,,
670.0,34,2103.0,29.619718309859156,2.4506242816541985,34,6402.0,0.09833159381652377,34,6402.0,False,,
675.0,35,849.0,12.304347826086957,2.5062920037369962,35,6515.0,0.0850398275349685,35,6515.0,False,,
680.0,37,350.0,5.072463768115942,2.528761175737273,37,6161.0,0.07948149052143252,37,6161.0,False,,
685.0,34,465.0,6.458333333333333,2.5919228799825196,34,5322.0,0.10200179500029058,34,5322.0,False,,
690.0,34,451.0,6.263888888888889,2.8645119135043036,34,5156.0,0.11849830331890646,34,5156.0,False,,
695.0,27,335.0,4.527027027027027,3.0860667883645436,27,5119.0,0.12959699627805912,27,5119.0,False,,
700.0,27,243.0,3.4225352112676055,2.407638559865381,27,4758.0,0.09132036864870681,27,4758.0,False,,
705.0,21,192.0,2.5945945945945947,2.496319812494639,21,3946.0,0.10362338958810847,21,3946.0,False,,
710.0,20,193.0,2.643835616438356,2.452799064563625,20,3936.0,0.09413371319822542,20,3936.0,False,,
715.0,21,232.0,3.0933333333333333,2.5181859389301815,21,3858.0,0.09220077473580016,21,3858.0,False,,
720.0,25,314.0,4.301369863013699,3.432109269285068,25,3785.0,0.10697605440457422,25,3785.0,False,,
725.0,26,298.0,3.7721518987341773,3.4696535370744708,26,3757.0,0.18143061977806235,26,3757.0,False,,
730.0,39,466.0,6.131578947368421,2.858807768563775,39,3929.0,0.14246038119189822,39,3929.0,False,,
735.0,49,644.0,8.256410256410257,1.688048447275982,49,4088.0,0.07205217326086401,49,4088.0,False,,
740.0,50,860.0,11.025641025641026,1.8280487872012112,50,4194.0,0.06258982532118022,50,4194.0,False,,
745.0,47,1090.0,13.45679012345679,2.7288440985695006,47,4326.0,0.08261649861357542,47,4326.0,False,,
750.0,42,1086.0,13.923076923076923,2.3520991723891647,42,4451.0,0.08749837186861732,42,4451.0,False,,
755.0,46,1276.0,17.013333333333332,2.5630996536028388,46,4542.0,0.09684472995563449,46,4542.0,False,,
760.0,54,1505.0,19.294871794871796,1.968009352521428,54,4771.0,0.07722219078917902,54,4771.0,False,,
765.0,60,1796.0,23.025641025641026,1.6133756975445241,60,5062.0,0.09190590389107212,60,5062.0,False,,
770.0,65,2115.0,27.82894736842105,0.4844354857649635,65,5381.0,0.027050171586224164,65,5381.0,False,,
775.0,67,2322.0,29.39240506329114,0.5586174877236387,67,5648.0,0.02749298937343647,67,5648.0,False,,
780.0,63,2452.0,31.037974683544302,1.3424657794427008,63,5822.0,0.03037819146819465,63,5822.0,False,,
785.0,54,2582.0,31.876543209876544,2.725483844630987,54,6001.0,0.0761553193383213,54,6001.0,False,,
790.0,45,2607.0,33.857142857142854,2.5079591509889054,45,6153.0,0.08513449066114313,45,6153.0,False,,
795.0,47,2784.0,35.69230769230769,3.1664271153765733,47,6314.0,0.14764738648669462,47,6314.0,False,,
800.0,47,2498.0,31.620253164556964,2.853855502992491,47,5950.0,0.13248928978238733,47,5950.0,False,,
805.0,44,1869.0,23.3625,2.4994242537704587,44,5049.0,0.09752731870259715,44,5049.0,False,,
810.0,42,1239.0,15.884615384615385,2.28118165169226,42,4664.0,0.06250359725788875,42,4664.0,False,,
815.0,35,622.0,8.077922077922079,2.7875584150793595,35,4712.0,0.09960050779921922,35,4712.0,False,,
820.0,30,234.0,3.2054794520547945,2.529776409799046,30,4815.0,0.095969010211462,30,4815.0,False,,
825.0,35,298.0,4.027027027027027,1.8428299423261874,35,4984.0,0.07854139028076755,35,4984.0,False,,
830.0,39,402.0,5.153846153846154,1.9415749156801474,39,5091.0,0.10307194521251334,39,5091.0,False,,
835.0,42,557.0,6.8765432098765435,2.32149349953102,42,5097.0,0.10343339596097487,42,5097.0,False,,
840.0,39,587.0,7.158536585365853,2.2376840137626357,39,4742.0,0.07804600302587965,39,4742.0,False,,
845.0,37,533.0,6.833333333333333,2.0257655665869767,37,3885.0,0.07465533597885847,37,3885.0,False,,
850.0,32,482.0,6.259740259740259,2.575716380219,32,3729.0,0.09459814632290675,32,3729.0,False,,
855.0,27,402.0,5.2894736842105265,2.7159026753874227,27,3719.0,0.10246018558377865,27,3719.0,False,,
860.0,22,136.0,1.8133333333333332,2.650382726858653,22,3698.0,0.10804241503075915,22,3698.0,False,,
865.0,29,210.0,2.6582278481012658,2.9917672966297038,29,3689.0,0.13810721417193692,29,3689.0,False,,
870.0,37,281.0,3.4691358024691357,2.9319005726438725,37,3336.0,0.12963635989034986,37,3336.0,False,,
875.0,39,321.0,3.9146341463414633,2.8255069894814695,39,2788.0,0.11950489982433987,39,2788.0,False,,
880.0,47,440.0,5.432098765432099,2.68378920570041,47,2274.0,0.06330650503667064,47,2274.0,False,,
885.0,44,540.0,6.8354430379746836,2.514571127115764,44,2470.0,0.0812939210688101,44,2470.0,False,,
890.0,47,711.0,9.608108108108109,2.29963312108142,47,2681.0,0.07517020343253153,47,2681.0,False,,
895.0,48,759.0,10.12,1.9434443744540064,48,2797.0,0.06693047076056591,48,2797.0,False,,
900.0,44,683.0,9.106666666666667,2.001771821116092,44,2794.0,0.07356172858999756,44,2794.0,False,,
905.0,43,668.0,8.35,3.358319454563579,43,2729.0,0.121078490690315,43,2729.0,False,,
910.0,38,489.0,6.35064935064935,2.9775147770973516,38,2639.0,0.14162331352047958,38,2639.0,False,,
915.0,32,326.0,4.405405405405405,2.9385141453206614,32,2245.0,0.1154495690474008,32,2245.0,False,,
920.0,33,345.0,4.662162162162162,2.4088097286509274,33,2406.0,0.10294129335323424,33,2406.0,False,,
925.0,37,377.0,5.026666666666666,1.9473961553529868,37,2578.0,0.06334041889022211,37,2578.0,False,,
930.0,44,407.0,5.5,1.4852603982792358,44,2682.0,0.04756717926743531,44,2682.0,False,,
935.0,56,659.0,8.671052631578947,0.6015468151870448,56,2934.0,0.019672128768029644,56,2934.0,False,,
940.0,62,798.0,9.614457831325302,1.4248226049792883,62,3098.0,0.07865710004218347,62,3098.0,False,,
945.0,60,855.0,10.426829268292684,2.163898677204587,60,3146.0,0.1062519409096759,60,3146.0,False,,
950.0,53,954.0,11.634146341463415,2.1333338917677733,53,3368.0,0.06964268201210348,53,3368.0,False,,
955.0,54,1034.0,13.428571428571429,1.1789768440192552,54,3639.0,0.04083614988419149,54,3639.0,False,,
960.0,50,1157.0,15.635135135135135,0.9939446221251758,50,3770.0,0.05312777788556012,50,3770.0,False,,
965.0,46,1348.0,17.28205128205128,1.9124004123429807,46,3649.0,0.048623504372784225,46,3649.0,False,,
970.0,44,1551.0,19.884615384615383,2.8925493016457406,44,3650.0,0.0746214570232808,44,3650.0,False,,
975.0,42,1758.0,21.975,3.8714101696002117,42,3546.0,0.14086379151357992,42,3546.0,False,,
980.0,42,1968.0,26.958904109589042,4.395013629776715,42,3608.0,0.19834014715297774,42,3608.0,False,,
985.0,38,2043.0,27.60810810810811,3.657771131815223,38,3723.0,0.15583816275745044,38,3723.0,False,,
990.0,43,2251.0,30.835616438356166,3.1213323496883167,43,3868.0,0.11108514884629579,43,3868.0,False,,
995.0,46,2033.0,27.84931506849315,2.608142487160659,46,3671.0,0.09920012470743651,46,3671.0,False,,
1000.0,42,1539.0,21.08219178082192,2.5302992560958786,42,3005.0,0.08811017943718134,42,3005.0,False,,
1005.0,35,1018.0,13.573333333333334,2.5231646185737144,35,2994.0,0.07740751035641277,35,2994.0,False,,
1010.0,28,416.0,5.265822784810126,3.649090967167038,28,3002.0,0.16567826049457593,28,3002.0,False,,
1015.0,27,172.0,2.2933333333333334,4.53999808856872,27,3031.0,0.2037652060728208,27,3031.0,False,,
1020.0,25,220.0,2.933333333333333,4.360268651761373,25,3093.0,0.18139804961727077,25,3093.0,False,,
1025.0,33,332.0,4.742857142857143,4.060106417922488,33,3167.0,0.14288449397068317,33,3167.0,False,,
1030.0,36,378.0,5.323943661971831,3.525697490480297,36,3044.0,0.15668039559623406,36,3044.0,False,,
1035.0,35,381.0,5.366197183098592,3.4667316942245523,35,2678.0,0.14986826678251558,35,2678.0,False,,
1040.0,29,345.0,4.791666666666667,2.868006976422531,29,2803.0,0.12686327272246606,29,2803.0,False,,
1045.0,25,321.0,4.28,3.3108810338089665,25,2878.0,0.15855620743656526,25,2878.0,False,,
1050.0,25,287.0,3.632911392405063,3.0042440730834765,25,2941.0,0.1438275683558784,25,2941.0,False,,
1055.0,37,444.0,5.620253164556962,1.4495442093484443,37,3098.0,0.07089078604117033,37,3098.0,False,,
1060.0,47,614.0,7.772151898734177,1.1354199197508734,47,3280.0,0.04849917843055971,47,3280.0,False,,
1065.0,50,792.0,9.658536585365853,1.6701554804893814,50,3410.0,0.04499566139726199,50,3410.0,False,,
1070.0,50,840.0,9.882352941176471,2.00642085947989,50,3366.0,0.0541450667487803,50,3366.0,False,,
1075.0,39,760.0,9.5,2.2778507264137446,39,3005.0,0.07844959959045548,39,3005.0,False,,
1080.0,33,705.0,9.155844155844155,2.4804312003224607,33,3020.0,0.10059189020247905,33,3020.0,False,,
1085.0,26,602.0,7.166666666666667,3.4750168691961054,26,3104.0,0.17213800502805215,26,3104.0,False,,
1090.0,28,606.0,7.390243902439025,3.652986006545686,28,3170.0,0.1462191892000384,28,3170.0,False,,
1095.0,32,661.0,8.060975609756097,2.5457571121185723,32,3026.0,0.10298266467041496,32,3026.0,False,,
1100.0,36,726.0,9.075,2.796778761727407,36,2635.0,0.11195537231512624,36,2635.0,False,,
1105.0,35,784.0,9.44578313253012,2.5723812958456893,35,2631.0,0.10487309964133272,35,2631.0,False,,
1110.0,33,847.0,10.204819277108435,2.655878991361896,33,2748.0,0.10680850501752504,33,2748.0,False,,
1115.0,32,946.0,11.536585365853659,3.1718396684604553,32,2835.0,0.10768431838228831,32,2835.0,False,,
1120.0,37,1058.0,12.30232558139535,3.0560160477269522,37,2954.0,0.1457078130262983,37,2954.0,False,,
1125.0,47,1270.0,15.301204819277109,1.770367122705895,47,3166.0,0.08505624590865139,47,3166.0,False,,
1130.0,58,1496.0,17.3953488372093,1.1650462695836692,58,3410.0,0.053024958397652845,58,3410.0,False,,
1135.0,61,1746.0,19.617977528089888,1.5260322831940087,61,3642.0,0.050353126246397824,61,3642.0,False,,
1140.0,58,2012.0,22.10989010989011,2.355704762509272,58,3895.0,0.059074325363693926,58,3895.0,False,,
1145.0,53,2054.0,23.34090909090909,2.0920029421488446,53,3818.0,0.07732049810843705,53,3818.0,False,,
1150.0,47,1949.0,23.481927710843372,2.452037954670352,47,3410.0,0.10003432597269403,47,3410.0,False,,
1155.0,46,1918.0,21.076923076923077,2.8588133688208393,46,3334.0,0.1428575582240463,46,3334.0,False,,
1160.0,50,1882.0,20.91111111111111,1.8186701843114412,50,3573.0,0.09943420391898142,50,3573.0,False,,
1165.0,55,1956.0,21.97752808988764,1.1099741494905844,55,3517.0,0.07711337925154052,55,3517.0,False,,
1170.0,60,2216.0,23.827956989247312,1.4088289760855106,60,3458.0,0.05358506562881409,60,3458.0,False,,
1175.0,56,2331.0,24.030927835051546,1.6603600428188676,56,3601.0,0.04916538275399414,56,3601.0,False,,
1180.0,52,2353.0,24.768421052631577,2.032349646323147,52,3744.0,0.06907603225556956,52,3744.0,False,,
1185.0,46,2365.0,25.98901098901099,2.20510080149829,46,3744.0,0.0850998488131904,46,3744.0,False,,
1190.0,40,2324.0,24.72340425531915,2.892618914880019,40,3641.0,0.13571562593671196,40,3641.0,False,,
1195.0,37,2353.0,25.301075268817204,2.209190538986249,37,3686.0,0.09596448819271497,37,3686.0,False,,
1200.0,45,2495.0,25.989583333333332,2.265304887795645,45,3748.0,0.08576642869860233,45,3748.0,False,,
1205.0,42,2611.0,27.77659574468085,2.190133708523687,42,3827.0,0.07856417553183516,42,3827.0,False,,
1210.0,52,2848.0,30.29787234042553,1.3846176961586998,52,4066.0,0.05830606870268736,52,4066.0,False,,
1215.0,59,3101.0,33.344086021505376,0.9941275604488355,59,4284.0,0.05009835516336353,59,4284.0,False,,
1220.0,61,3375.0,34.79381443298969,1.366683700505443,61,4461.0,0.04775318232592374,61,4461.0,False,,
1225.0,59,3506.0,34.03883495145631,2.064739796672716,59,4571.0,0.08772727854525318,59,4571.0,False,,
1230.0,55,3521.0,34.51960784313726,2.116543087069271,55,4547.0,0.09389073452309303,55,4547.0,False,,
1235.0,50,2334.0,23.34,2.3035751609830792,50,4222.0,0.09350662246203065,50,4222.0,False,,
1240.0,46,945.0,9.545454545454545,2.369489179300479,46,3649.0,0.08585656579761942,46,3649.0,False,,
1245.0,42,427.0,4.402061855670103,2.386849542350958,42,3368.0,0.09091927747733565,42,3368.0,False,,
1250.0,44,493.0,5.030612244897959,2.2286242452351868,44,3309.0,0.08811654115531838,44,3309.0,False,,
1255.0,53,568.0,5.855670103092783,1.543614816536227,53,3447.0,0.05488554943803845,53,3447.0,False,,
1260.0,54,579.0,6.03125,1.7608716023337285,54,3497.0,0.05595642251904331,54,3497.0,False,,
1265.0,53,674.0,6.948453608247423,2.8501648882871695,53,3518.0,0.11690517230003224,53,3518.0,False,,
1270.0,53,676.0,6.8979591836734695,2.2869842092421147,53,3604.0,0.08362678083216621,53,3604.0,False,,
1275.0,50,684.0,7.516483516483516,2.277007443573319,50,3561.0,0.08390644295873648,50,3561.0,False,,
1280.0,52,862.0,8.979166666666666,2.9611497536145444,52,3669.0,0.10796067882933262,52,3669.0,False,,
1285.0,52,1045.0,11.0,2.934969331314765,52,3718.0,0.10147135952668963,52,3718.0,False,,
