step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,0_stopped,0_accumulated_waiting_time,0_average_speed,1_stopped,1_accumulated_waiting_time,1_average_speed,10_stopped,10_accumulated_waiting_time,10_average_speed,11_stopped,11_accumulated_waiting_time,11_average_speed,12_stopped,12_accumulated_waiting_time,12_average_speed,13_stopped,13_accumulated_waiting_time,13_average_speed,14_stopped,14_accumulated_waiting_time,14_average_speed,15_stopped,15_accumulated_waiting_time,15_average_speed,2_stopped,2_accumulated_waiting_time,2_average_speed,3_stopped,3_accumulated_waiting_time,3_average_speed,4_stopped,4_accumulated_waiting_time,4_average_speed,5_stopped,5_accumulated_waiting_time,5_average_speed,6_stopped,6_accumulated_waiting_time,6_average_speed,7_stopped,7_accumulated_waiting_time,7_average_speed,8_stopped,8_accumulated_waiting_time,8_average_speed,9_stopped,9_accumulated_waiting_time,9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
2310.0,204,2299.0,4.63508064516129,3.4287138851988073,7,464.0,0.1805067859231541,12,428.0,0.15435915169415454,11,927.0,0.26250624183601146,8,633.0,0.21114804146148014,20,1424.0,0.1331137278255085,15,810.0,0.13549374550775525,11,232.0,0.2541922304073606,3,26.0,0.6809947806887214,6,428.0,0.21440511267808204,1,5.0,0.8137706451370977,8,810.0,0.212836770859721,30,1250.0,0.12147526221440348,7,351.0,0.13856007726426345,20,1019.0,0.24359242830903305,16,693.0,0.22230556696186624,29,1126.0,0.17743312538032383,204,10626.0
2315.0,191,2264.0,4.537074148296593,3.6114631265671275,10,500.0,0.17741226655376685,10,414.0,0.15800840313941078,10,977.0,0.15597991795014424,9,549.0,0.21946787248382674,26,1541.0,0.037891291291330405,8,824.0,0.2670882129707645,8,211.0,0.26957336442705415,3,45.0,0.4792462123897757,7,451.0,0.2617538741553031,2,7.0,0.6388621336915044,12,864.0,0.2440266786452065,20,1032.0,0.2482616240777156,0,201.0,0.6289345501664214,20,1115.0,0.23410747420852498,12,679.0,0.21465225313107655,34,1284.0,0.07321582118834691,191,10694.0
2320.0,198,2414.0,4.770750988142293,3.7517167033975944,10,462.0,0.21750212621113757,9,335.0,0.22053114190479162,14,1041.0,0.03832331213371245,5,325.0,0.3194106649990097,32,1687.0,0.12484014490279094,14,858.0,0.24681605018853783,1,136.0,0.4813774816054421,1,26.0,0.3919696225482209,13,506.0,0.2235899518618392,2,5.0,0.4771720293028374,19,949.0,0.21368901900637954,12,699.0,0.20765238583845105,0,60.0,0.7997450103016162,17,1002.0,0.13175492497889504,13,733.0,0.16035232771006241,36,1462.0,5.192371454428729e-06,198,10286.0
2325.0,200,2417.0,4.824351297405189,3.387009048641209,6,386.0,0.19127995965811817,8,277.0,0.24573078049208377,21,1133.0,0.07641715197674966,3,329.0,0.276202159701258,36,1858.0,0.16457240455576053,16,769.0,0.16097233980011091,3,140.0,0.3192712220111007,0,10.0,0.689871030866731,13,482.0,0.17558659149549957,3,18.0,0.5241493614479192,27,1067.0,0.07907734780270537,5,733.0,0.19496693555674025,1,57.0,0.492197323389546,13,678.0,0.2396498687081334,15,798.0,0.08612187972354478,30,1443.0,0.03763230125967013,200,10178.0
2330.0,222,2312.0,4.578217821782178,3.193773526124897,8,392.0,0.14206202228009826,4,288.0,0.24016164060269946,25,1257.0,0.2646735287467765,9,364.0,0.09858555819290994,31,1815.0,0.10282167777781599,13,480.0,0.14611663492371954,7,166.0,0.31593925046552984,4,16.0,0.5333637406597977,13,388.0,0.16913967234290866,3,35.0,0.6773626035415833,32,986.0,0.01755611909592017,8,759.0,0.219241590133957,7,81.0,0.1109218238471311,12,724.0,0.28955778330692106,26,912.0,0.04343079310500929,20,1245.0,0.20365278054766459,222,9908.0
2335.0,212,2065.0,4.105367793240557,3.140832349358313,8,424.0,0.16293137636202354,10,309.0,0.26879685573098994,23,1212.0,0.2015144988805742,9,315.0,0.3111481452291776,28,1593.0,0.08590514176737378,4,512.0,0.2567447390817319,5,141.0,0.2583868675580553,5,42.0,0.2939196772719264,13,439.0,0.18724880726863957,3,50.0,0.6673383278846861,26,1117.0,0.0654643562219883,14,821.0,0.23970195709446523,13,140.0,0.057871691147080774,9,764.0,0.2639830569520495,28,1037.0,0.027260520666504306,14,1255.0,0.25026931667063357,212,10171.0
2340.0,197,1903.0,3.8522267206477734,3.462684861329841,11,466.0,0.17342207411628038,16,376.0,0.1665139340252139,19,1008.0,0.14844689822212642,0,133.0,0.6689453530734972,15,1503.0,0.18597556092179474,9,534.0,0.21611946233236196,0,49.0,0.19239063306284904,2,42.0,0.42041217036936535,11,494.0,0.18988918747566794,0,22.0,0.3862895961566584,21,1200.0,0.16812656793529343,21,909.0,0.2237000418412431,8,121.0,0.3130737914945226,16,831.0,0.147735093528387,35,1195.0,0.11630815168165161,13,1316.0,0.17819989014986304,197,10199.0
2345.0,202,1954.0,3.9315895372233403,3.6806933637183774,14,452.0,0.1676146705593421,18,396.0,0.1563345422116814,11,1003.0,0.10595186508750928,1,133.0,0.5336019774051847,12,1544.0,0.18604888827198862,15,597.0,0.24477519229698705,3,58.0,0.23921523988026208,0,9.0,0.7279434367779624,12,475.0,0.20437780606921765,1,8.0,0.5153917804762543,16,1280.0,0.17179556793568135,26,1026.0,0.1228868959610098,0,83.0,0.5572240481837984,22,931.0,0.12307699997030747,36,1372.0,0.13189943849366162,15,1377.0,0.20024971717001752,202,10744.0
2350.0,221,2350.0,4.709418837675351,3.46790758059068,12,332.0,0.1737601600656232,14,315.0,0.2593562173408971,7,1030.0,0.22269625588835354,7,159.0,0.27867589068797216,13,1594.0,0.15435937329791474,23,693.0,0.146105742647969,9,87.0,0.28872054490073173,0,5.0,0.6786617632676861,10,386.0,0.2279672044044244,1,9.0,0.663715606657299,16,1194.0,0.09067928674609334,27,1161.0,0.03360199512424391,3,86.0,0.2136617227766981,28,1064.0,0.02795704980196723,36,1550.0,0.11615094715304156,15,1287.0,0.2371221420204369,221,10952.0
2355.0,246,2884.0,5.8262626262626265,3.053801265656231,11,374.0,0.18394166383667057,10,356.0,0.2015133256166554,13,1082.0,0.25657762830073383,13,215.0,0.11084098145563892,20,1682.0,0.13179314001306594,26,818.0,0.00017230118605805533,11,139.0,0.41097980826052743,3,19.0,0.6114382682228038,9,417.0,0.1743179379594235,2,17.0,0.7903016696515293,17,979.0,0.0930514003893031,27,1304.0,0.12290837974340203,7,116.0,0.09970143901436608,32,1219.0,0.11744602169070444,31,1531.0,0.03940645406419095,14,1056.0,0.22210506975000824,246,11324.0
2360.0,229,3127.0,6.32995951417004,2.813134503465275,10,418.0,0.2135478060131739,8,394.0,0.2223271540770204,21,1175.0,0.15480819763894443,15,289.0,4.428658210653839e-05,26,1803.0,0.06471048540563656,20,775.0,0.020177856422034325,6,136.0,0.29956542338553566,1,13.0,0.3725499613062916,11,461.0,0.18740199491833728,0,4.0,0.5016872931041558,13,1041.0,0.19796742444877455,30,1448.0,0.13609137292791515,2,102.0,0.4990376849703557,32,1383.0,0.13842387133840126,27,1355.0,0.07509754223711994,7,1051.0,0.18079422306465312,229,11848.0
2365.0,226,3169.0,6.441056910569106,3.2753253705350738,8,384.0,0.21789215469474646,15,460.0,0.20370705537861955,23,1117.0,0.02680564579345472,15,366.0,0.21212890840085077,32,1950.0,0.027813706426578936,11,609.0,0.2736906848841103,5,62.0,0.4408864767189814,0,6.0,0.5144322824718994,9,430.0,0.19857617958916143,3,13.0,0.4805642902063893,14,1089.0,0.20863021709704482,27,1434.0,0.21417953304857082,1,55.0,0.6418870355689045,34,1543.0,0.017029096083254366,20,1287.0,0.20909741938711673,9,1083.0,0.15391381667376447,226,11888.0
2370.0,207,2809.0,5.674747474747475,3.3074899562669566,9,296.0,0.18203173842054535,17,469.0,0.18717184295864342,20,920.0,0.11025701139180974,15,443.0,0.36880572053967664,30,1883.0,0.04592662196239187,5,646.0,0.37729371877665047,4,74.0,0.3465749568412814,3,11.0,0.46113067333635327,7,330.0,0.2116110939332482,1,14.0,0.5798881296497396,11,1000.0,0.11519179912965642,19,1161.0,0.1749191765455641,3,65.0,0.6096245893343142,37,1728.0,0.02533428452741543,12,1339.0,0.24160990561423037,14,1140.0,0.09079783023841533,207,11519.0
2375.0,192,2354.0,4.708,3.431690304273203,8,264.0,0.21089972209514873,16,411.0,0.17304225889844949,11,906.0,0.2888085322841449,15,518.0,0.19228547188557862,22,1589.0,0.20616230594410462,8,670.0,0.33951999213037687,8,84.0,0.2041368393680759,9,38.0,0.35775142653554715,6,318.0,0.2686126713778296,1,12.0,0.7883413389396837,14,983.0,0.06747372610530171,14,1231.0,0.10747800878691538,3,84.0,0.5448463930340307,31,1632.0,0.13802138179842768,11,1352.0,0.17392886650391806,15,1056.0,0.0644032451590547,192,11148.0
2380.0,177,1948.0,3.842209072978304,3.5621057898955724,7,282.0,0.21191284634829052,15,473.0,0.1847688852774693,8,931.0,0.26069507088032823,21,609.0,0.002473250470011702,14,1111.0,0.3767448704479007,14,726.0,0.1259975108068626,7,79.0,0.29480750395066097,4,55.0,0.3556437977968404,8,351.0,0.2132394118921226,1,5.0,0.5351233726492514,12,1042.0,0.07670046350902963,12,1290.0,0.1522590741792408,5,104.0,0.4184869623357769,21,1261.0,0.22525224524326667,17,1427.0,0.09346790491318595,11,923.0,0.23235963483555414,177,10669.0
2385.0,171,1632.0,3.2189349112426036,3.739292624938747,11,290.0,0.2399074337870981,12,536.0,0.18718255504363895,8,821.0,0.16022166016385148,16,559.0,0.0884670419755378,7,1151.0,0.32204331552546234,15,664.0,0.045545380046918625,3,54.0,0.487841933524044,2,30.0,0.5037923372486396,7,325.0,0.24105454545413058,3,17.0,0.3951760244657171,18,1103.0,0.14389907646730224,10,1174.0,0.233847700151125,10,147.0,0.33563762687248094,14,1247.0,0.18350170075029845,23,1534.0,0.14448609084021666,12,981.0,0.26012888999246697,171,10633.0
2390.0,162,1206.0,2.402390438247012,3.983729892204549,14,289.0,0.17243000963500368,10,518.0,0.1901677250164754,10,594.0,0.11941782947417817,7,427.0,0.4109104476233551,8,1183.0,0.2459438811512117,12,481.0,0.18638893902811451,2,38.0,0.45117751272032286,2,25.0,0.7087365716530182,8,249.0,0.23846154026134914,0,14.0,0.6830210288087195,15,1028.0,0.19135728574743008,9,924.0,0.28153567549878067,12,201.0,0.29205697340748427,12,1312.0,0.1346011773247434,30,1672.0,0.13204836851776708,11,1030.0,0.1603481926777375,162,9985.0
2395.0,160,1310.0,2.578740157480315,3.77526413743601,13,258.0,0.1902949110965778,7,425.0,0.22146238111915917,7,566.0,0.14598591496966276,5,452.0,0.2899773056363061,14,1243.0,0.20007781271687805,9,530.0,0.28275945795702184,3,38.0,0.5632376989802118,4,41.0,0.13666245101287197,4,245.0,0.26790439323550896,0,4.0,0.8863874131316269,12,849.0,0.18852718270801527,6,877.0,0.20073544265678386,10,254.0,0.24351964806507417,14,1369.0,0.23025861800528868,36,1836.0,0.042950514484850474,16,1103.0,0.045976455408992964,160,10090.0
2400.0,187,1580.0,3.153692614770459,3.3556525442651557,9,297.0,0.17285234565129878,8,450.0,0.17565634015361595,9,587.0,0.27020525988711996,10,489.0,0.18972874777811202,15,1141.0,0.20643075439250352,9,576.0,0.2806066977524678,5,60.0,0.381817097964841,3,31.0,0.35971707160419275,9,271.0,0.21431719177814307,0,0.0,0.7845915645767021,12,843.0,0.10964391008209869,10,908.0,0.1480866483774519,14,308.0,0.24124596863000847,19,1450.0,0.20546769742385124,31,1813.0,0.04465731686969173,24,1206.0,0.1705745314567164,187,10430.0
2405.0,223,2017.0,4.066532258064516,3.3948144919726726,12,337.0,0.1832312143247755,12,494.0,0.17562075440206365,16,653.0,0.2202068947469437,17,556.0,0.05265218095093934,13,883.0,0.16891141968731996,14,637.0,0.14334043553885986,9,97.0,0.3299227923731773,0,5.0,0.8172788891032816,15,331.0,0.19578398546109502,2,6.0,0.5780661865357272,12,908.0,0.24009815183199115,14,970.0,0.22104092140140646,17,389.0,0.2752676600157633,21,1392.0,0.05480462841135514,23,1601.0,0.19025840866746085,26,1333.0,0.277250573692106,223,10592.0
2410.0,230,2360.0,4.729458917835672,3.2754497484941463,15,398.0,0.17534713561294088,11,466.0,0.19798523664557227,21,744.0,0.17332887979361614,23,655.0,0.04100515769570177,10,854.0,0.09460330677135197,21,729.0,0.1411132042801032,4,87.0,0.3077480923530669,0,4.0,0.6612705058130609,15,346.0,0.1807418495315301,0,5.0,0.5698028735640901,15,969.0,0.26915824524158716,15,900.0,0.21401736260906148,17,472.0,0.23401256386422842,19,1184.0,0.10890029869406188,14,1368.0,0.2933771797268547,30,1465.0,0.14211049229732786,230,10646.0
2415.0,225,2526.0,5.041916167664671,3.2806526308099846,15,411.0,0.14088813710071443,8,372.0,0.20662693344717187,23,860.0,0.21416579410726327,23,772.0,0.014824367888158841,14,912.0,0.11145259505692512,29,854.0,0.1543849508530725,6,54.0,0.3813137840684654,1,11.0,0.7793935022239482,12,291.0,0.24100826238605258,0,4.0,0.8362744120861981,15,909.0,0.16314985117012842,13,612.0,0.12424168504528381,17,559.0,0.24687155403088434,7,1164.0,0.2774287075476663,13,1433.0,0.21146822307838656,29,1428.0,0.030109516934818635,225,10646.0
2420.0,200,2317.0,4.690283400809717,3.2768014316719025,15,365.0,0.17328621490808732,6,361.0,0.2448446677199806,23,977.0,0.2775331448851436,17,738.0,0.1945770744030478,8,809.0,0.14632330268947732,26,862.0,0.11848988337672642,5,57.0,0.2781105200802907,2,8.0,0.7330419188939274,10,312.0,0.21960902413683564,0,4.0,0.8396649313510626,17,733.0,0.08507645078324111,10,373.0,0.20662109723920283,18,649.0,0.2007266862842683,8,1170.0,0.3191690320954852,12,1467.0,0.13978956842508275,23,1125.0,0.05485358846249832,200,10010.0
2425.0,186,2229.0,4.4226190476190474,3.4748952555597965,15,431.0,0.18037054144438225,7,390.0,0.2063001300621734,26,1099.0,0.14049722923298055,7,552.0,0.4090976247295205,5,711.0,0.23799006791937788,21,675.0,0.08427170832767593,3,52.0,0.5554321008347896,2,15.0,0.3790403181981968,11,366.0,0.20711504245221965,2,8.0,0.6959761575583836,17,741.0,0.09571327802783378,4,392.0,0.3060310891389577,23,755.0,0.15842920955664588,13,1220.0,0.13267341071326533,16,1530.0,0.12678928776575596,14,1196.0,0.1261996474716685,186,10133.0
2430.0,210,2548.0,4.996078431372549,3.663970848161742,14,503.0,0.16818587280420347,13,444.0,0.17173216488777446,30,1242.0,0.0002994199616843659,4,571.0,0.37264760918325174,9,748.0,0.1987866012950053,14,703.0,0.2016106874912365,3,58.0,0.7121404260292398,2,8.0,0.30804310531754275,14,426.0,0.15793350859644475,1,3.0,0.4615149953169873,12,781.0,0.2412344979355777,8,387.0,0.35792064165887405,29,886.0,0.20080338979241424,21,1314.0,0.03687832166629542,25,1636.0,0.12779807272590143,11,1248.0,0.23270596039060573,210,10958.0
2435.0,224,2748.0,5.441584158415842,3.5350333923384274,10,487.0,0.19052931782808183,15,437.0,0.16809778350849347,24,1187.0,0.1381213890882561,10,613.0,0.2590538141485315,14,808.0,0.11649760364110233,11,752.0,0.22884905966227231,5,77.0,0.42546987750294263,2,14.0,0.6816345386505193,20,520.0,0.15052358113752126,2,13.0,0.6264986709261122,11,713.0,0.2452910686986526,13,444.0,0.22942129945597864,29,1027.0,0.1346738311477548,16,1246.0,0.2233811707625067,28,1581.0,0.16485132617485337,14,1312.0,0.29476297154597136,224,11231.0
2440.0,219,2721.0,5.345776031434185,3.2795125938413796,7,404.0,0.2054305043114174,13,358.0,0.24756663516758529,14,951.0,0.2879967617394651,15,678.0,0.2590726943014155,19,891.0,0.04934930882481361,14,806.0,0.13501527894164517,11,116.0,0.21181433479711045,0,0.0,0.751153841104325,27,633.0,0.1723445204486075,0,0.0,0.8719362857984333,9,565.0,0.14332840288965515,17,421.0,0.15700265198571106,29,1174.0,0.12634365404002876,6,983.0,0.3691207248515843,23,1681.0,0.07591535717944932,15,1198.0,0.15151253892419347,219,10859.0
2445.0,230,2868.0,5.645669291338582,2.6773771493008285,10,419.0,0.1674722464131274,13,413.0,0.18181001915024947,10,1003.0,0.2539484675840286,18,763.0,0.08086213066243358,19,838.0,0.16021774044201384,15,758.0,0.07408043836262662,11,173.0,0.1313645391445255,4,11.0,0.38952366745931827,32,780.0,0.07900628971678007,2,4.0,0.5050148806237161,8,588.0,0.1059252477782573,14,329.0,0.11163656495742942,30,1322.0,0.1572816480217979,2,846.0,0.3429020334414175,25,1791.0,0.0742357596750556,17,923.0,0.08986090438693817,230,10961.0
2450.0,223,2892.0,5.681728880157171,2.872379673370316,14,481.0,0.14148297914164817,12,471.0,0.18643018608391645,12,1057.0,0.17872899447726878,17,704.0,0.21829322447697574,18,630.0,0.21200194755274385,12,608.0,0.18344095309620678,11,230.0,0.4720587517125949,3,26.0,0.15092201709569772,28,831.0,0.11064444549239912,0,6.0,0.6854965938744567,9,592.0,0.11880743732828124,12,366.0,0.26507357169006424,34,1482.0,0.07423007338964634,7,874.0,0.09900673560938518,20,1698.0,0.1636840253541911,14,991.0,0.1187631835650541,223,11047.0
2455.0,185,2793.0,5.5526838966202785,3.3443092043803726,15,532.0,0.1819879011656673,9,440.0,0.2094275882610365,10,961.0,0.16711309400249885,7,518.0,0.3375164533081441,16,707.0,0.11744327178084273,9,612.0,0.2485004093485818,12,286.0,0.366904346741032,0,9.0,0.3765795730452049,20,764.0,0.19248470869750067,0,4.0,0.9211309566940056,15,651.0,0.08728696804251074,8,381.0,0.26407431447235874,36,1661.0,5.1370993530799896e-06,7,758.0,0.3297436649273316,11,1381.0,0.24987582004512318,10,1016.0,0.16365789147504003,185,10681.0
2460.0,190,2734.0,5.33984375,3.2283404875385,21,580.0,0.14898248812854342,12,498.0,0.1268308361366528,10,735.0,0.18649024966026645,2,480.0,0.38276571732390074,15,785.0,0.07990345620709781,9,660.0,0.2572208745943313,11,252.0,0.12913791136916536,4,19.0,0.13678221049036746,16,836.0,0.1695924732052005,0,4.0,0.8653396991071197,15,614.0,0.18339885491378516,14,414.0,0.13542249009441146,36,1843.0,0.01162315645846792,0,475.0,0.5595882479914014,11,1412.0,0.13067626199725962,14,922.0,0.20403548363848975,190,10529.0
2465.0,189,2308.0,4.525490196078431,3.212080355036699,23,606.0,0.11270694519731807,15,560.0,0.15560389752714773,7,769.0,0.15878806794330436,7,507.0,0.15251388797964543,14,854.0,0.19454365881876504,9,607.0,0.11992009811069211,8,185.0,0.1911651656066902,7,54.0,0.5315596616925765,11,898.0,0.18743822770364565,1,4.0,0.654639668439547,11,457.0,0.2393231630852562,23,519.0,0.14904848753655872,30,1789.0,0.1443644825627225,1,111.0,0.4188541747919516,11,1442.0,0.12908607745005585,11,706.0,0.2424764139128481,189,10068.0
2470.0,194,1915.0,3.732943469785575,3.270556676811456,23,527.0,0.13546782092513496,17,628.0,0.1613832552329213,9,805.0,0.09231923894416151,7,434.0,0.10276051007843606,15,793.0,0.2430734849205933,10,489.0,0.11851073398069312,5,94.0,0.5794721319423466,1,52.0,0.5848945710503076,16,967.0,0.17933109409755585,0,1.0,0.6160172581028,13,469.0,0.15315949411481408,28,651.0,0.1398190308897481,20,1535.0,0.2564533164170445,2,117.0,0.4640666649565507,15,1507.0,0.13157523758412937,13,721.0,0.09753373148409154,194,9790.0
2475.0,190,1802.0,3.51953125,3.475943960640634,17,615.0,0.16033539951987547,24,731.0,0.09586692329597739,16,872.0,0.12264268354558433,3,268.0,0.36387443138664644,13,630.0,0.23161810725064597,5,513.0,0.22574174488662718,2,79.0,0.481232421396642,1,13.0,0.5163303944370566,23,1068.0,0.09692973597734862,1,3.0,0.7061153958523286,12,537.0,0.09664078249631333,30,783.0,0.20030130658951703,14,1527.0,0.2071624642451621,2,123.0,0.7499539395040957,17,1387.0,0.17686868950786294,10,748.0,0.12769822004455003,190,9897.0
2480.0,204,1926.0,3.725338491295938,3.3360579546419644,14,657.0,0.18978484741971668,23,736.0,0.1216371569839381,21,965.0,0.20228580067638435,3,237.0,0.43155031231371477,13,633.0,0.10539450502726133,9,527.0,0.23574803075285283,8,75.0,0.16150481438595546,2,15.0,0.16489586267252554,30,1208.0,0.11907998400661446,1,8.0,0.777720031430913,14,602.0,0.18937860890516642,30,920.0,0.11712046051020601,11,1588.0,0.18416324639202147,0,7.0,0.5373099578914563,14,1077.0,0.20339845546122245,11,736.0,0.27892939507991693,204,9991.0
2485.0,230,2278.0,4.355640535372849,3.441990650957138,15,722.0,0.18895383050281947,20,648.0,0.17991662799617786,29,1095.0,0.14746924261772257,8,262.0,0.200877636995773,13,696.0,0.15302054834261541,14,584.0,0.2972398710872462,7,80.0,0.1099702708359401,7,38.0,0.35458509095921914,24,1215.0,0.15889953608518942,1,4.0,0.631194859540124,15,579.0,0.2664885560376729,30,1072.0,0.03615583565801259,13,1641.0,0.15837223422175034,1,4.0,0.293449491649729,15,1030.0,0.10768064769778905,18,796.0,0.24910021257607726,230,10466.0
2490.0,225,2421.0,4.664739884393064,3.281855934756936,18,759.0,0.13559850933562034,13,724.0,0.17546376156918608,31,1249.0,0.10465906334556943,14,321.0,0.031507117416929145,9,642.0,0.2012868780335891,16,565.0,0.2515481552239267,3,51.0,0.5041016241720778,3,43.0,0.5098435439391015,21,1081.0,0.1701474409862493,2,15.0,0.6708016483870778,13,471.0,0.226800038164196,25,1074.0,0.08509452848110945,19,1728.0,0.035323264849234794,0,9.0,0.2513946552408051,13,1096.0,0.133009216825037,25,902.0,0.15795526614490968,225,10730.0
2495.0,218,2321.0,4.48936170212766,3.3058411680951854,22,861.0,0.11869110568113414,12,781.0,0.1889697980581922,31,1404.0,0.07894272968169681,9,277.0,0.2641496615223169,7,515.0,0.2339089489777046,18,465.0,0.2685008594235497,3,42.0,0.5853861757303858,5,36.0,0.47700660695407393,15,1101.0,0.20012997527205836,0,7.0,0.7637157828662312,14,527.0,0.09408662179795622,20,950.0,0.20167896632586427,20,1639.0,0.10885814755531147,1,13.0,0.41266112887881556,12,976.0,0.11641347791047046,29,1043.0,0.0650270110620415,218,10637.0
2500.0,200,2162.0,4.165703275529865,3.2090331161648753,26,970.0,0.1122664136748445,16,846.0,0.18243050300288335,27,1363.0,0.022704182200795377,0,157.0,0.545024020969854,5,491.0,0.13102583101944515,16,531.0,0.15981091432021013,5,58.0,0.4693182408555969,7,60.0,0.1557957598088536,12,1161.0,0.21315534493203656,1,5.0,0.45509757822756564,15,594.0,0.1326397666915126,14,1021.0,0.2210216022736332,16,1278.0,0.2119158339818838,0,8.0,0.8868038691089422,8,811.0,0.21606107747805256,32,1202.0,0.030852598571715118,200,10556.0
2505.0,209,2021.0,3.8790786948176583,3.427310866256485,28,1104.0,0.10375345922305793,20,776.0,0.10932862549383834,19,1049.0,0.10609110981618758,2,134.0,0.4889271660276291,9,504.0,0.15124028980182122,13,582.0,0.11631919157588713,8,91.0,0.10805725381874048,8,78.0,0.15063481184955801,15,1226.0,0.18521364676334956,7,27.0,0.33753818678399145,19,673.0,0.18134181544355307,12,1080.0,0.13822009263318488,13,1269.0,0.2910724913235905,0,8.0,0.8876022347002317,6,826.0,0.21474455676864537,30,1171.0,0.13268218144121433,209,10598.0
2510.0,197,1920.0,3.6711281070745696,3.692563068887488,30,1251.0,0.0817638088483815,14,846.0,0.1592103835731802,10,1018.0,0.20649303216142303,8,164.0,0.32770283838276354,15,563.0,0.21199254739318107,14,616.0,0.15868274703326,11,145.0,0.0669815445031387,2,48.0,0.5802282881244737,15,1166.0,0.157435126246812,2,34.0,0.43510114951045414,21,630.0,0.1699385889318688,13,1086.0,0.1030530886328488,10,1320.0,0.2620125575136185,1,6.0,0.602900996527012,11,854.0,0.11827487675072769,20,1087.0,0.18496141054503853,197,10834.0
2515.0,215,2082.0,4.042718446601942,3.277849147114682,34,1413.0,0.09466377490680528,13,906.0,0.16875404238054,8,1056.0,0.2555047568804763,13,218.0,0.045528887852392855,14,549.0,0.24560594583956583,22,706.0,0.15378045364167528,11,200.0,0.19251764571866511,4,43.0,0.3831555123610627,13,979.0,0.20112947091317057,4,15.0,0.6100656770088948,19,591.0,0.15065087954558573,13,981.0,0.18009491448188428,13,1377.0,0.1536539477328004,1,7.0,0.09949870834546261,16,921.0,0.05851436366005427,17,1177.0,0.11400990618791801,215,11139.0
2520.0,233,2473.0,4.887351778656127,3.0125519802753478,37,1595.0,0.09153178751572749,16,971.0,0.1253461164897285,13,1110.0,0.27323782062286517,15,294.0,0.20963947392182403,11,447.0,0.19969051410841124,27,828.0,0.1730144170978968,11,255.0,0.25116739151705036,6,72.0,0.17959225099447446,10,952.0,0.22762452169960984,0,11.0,0.7050535328242155,17,652.0,0.10376476488488018,12,1023.0,0.2257999496008384,20,1462.0,0.06620941628794919,2,15.0,0.33478464819142945,23,1026.0,0.04904291363497108,13,1251.0,0.0855478766138183,233,11964.0
2525.0,254,2991.0,5.9463220675944335,2.8999610587949967,31,1613.0,0.11155220681532244,23,1072.0,0.14740561782866582,19,1195.0,0.15554331088517837,16,373.0,0.2700168215094732,14,504.0,0.09163409196596159,33,978.0,0.0946300729761056,11,306.0,0.20564688218012192,0,54.0,0.13095922230699858,7,989.0,0.23150043173269838,2,5.0,0.5881683028086978,12,673.0,0.14542844485695947,16,1091.0,0.17887913877127373,26,1581.0,0.15292751676733424,1,8.0,0.7379015324599615,25,908.0,0.14809693851564,18,1332.0,0.2005302917650421,254,12682.0
2530.0,272,3356.0,6.712,3.1105077303241155,24,1456.0,0.16487607533610474,27,1200.0,0.185376392434242,26,1317.0,0.04397353845981744,11,354.0,0.16031165036407785,13,568.0,0.1242467376461418,35,1151.0,1.409959112761303e-05,5,268.0,0.3646210685223828,1,7.0,0.2838491645548454,13,1045.0,0.19401001743454255,5,21.0,0.35300044797355395,15,716.0,0.15038463247294195,18,1176.0,0.15001511695435166,31,1725.0,0.1917230854220857,1,13.0,0.8264800439599981,23,1022.0,0.24641882898426795,24,1445.0,0.21412141227485249,272,13484.0
2535.0,262,3287.0,6.600401606425703,2.9285212385565123,17,1542.0,0.16904978174130184,26,1186.0,0.110325560702142,28,1460.0,0.11083340785288702,6,244.0,0.20204449590879597,15,592.0,0.1748206932926065,29,1165.0,0.06262887893484914,1,135.0,0.5903218589115687,0,4.0,0.829213059035956,15,971.0,0.1814143640491497,7,60.0,0.30356966163346605,18,704.0,0.0675467927753514,22,1280.0,0.09557712285339758,31,1876.0,0.08312680623501863,0,2.0,0.7034676039766791,22,1129.0,0.17787870352650165,25,1397.0,0.17925530552904345,262,13747.0
2540.0,243,3194.0,6.413654618473895,3.212997756562865,14,1618.0,0.17535098410555183,19,1037.0,0.199475550135587,28,1600.0,0.21230874392729707,4,219.0,0.4168880933257399,20,679.0,0.20768397354342918,20,947.0,0.09461247834885475,1,87.0,0.5804796615686885,0,8.0,0.792012719208519,11,754.0,0.2829791063091957,7,95.0,0.5018670210637128,18,710.0,0.15883001421242682,28,1408.0,0.04961580622979209,31,2031.0,0.0,0,0.0,0.795983951200096,19,1227.0,0.10278608418303024,23,1192.0,0.13149315223399596,243,13612.0
2545.0,237,3327.0,6.654,2.9514295046369288,8,1513.0,0.19315069390428427,10,975.0,0.26454267897062006,33,1755.0,0.12101062838597515,8,225.0,0.3845706506619347,22,770.0,0.14867475138653163,15,1035.0,0.11915567526090534,4,102.0,0.6228870933372676,0,4.0,0.8440390283248177,7,724.0,0.23226621579908785,7,130.0,0.5077156591255105,18,775.0,0.17394021052734845,36,1574.0,0.01297824076691488,31,2190.0,0.026332251727279134,0,0.0,0.46098784665415843,23,1328.0,0.0521785273538215,15,1122.0,0.1539103459141364,237,14222.0
